effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.6319879049625,0.1632513590008418,0.3075440500000003,0.9493834499999999,1.0003992610620855,7506,5491
fixed,total_hours_played_during,0.003088800939762875,0.00473591838938728,-0.00609897125,0.012469014999999998,1.0005773693225275,7854,5623
