Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],0.7540261131668198,0.08093702577702082,0.5689207015718555,0.8865427767657303
b_Intercept[2],0.857519408392037,0.05313476274010445,0.7342447690443143,0.9395147361014383
b_Intercept[3],0.9105168065438457,0.03585555542659619,0.8247248415814661,0.963673323501293
b_Intercept[4],0.9339134452332647,0.02776076506062583,0.8667393422113143,0.9738887671926543
b_Intercept[5],0.950172838308815,0.021782635544427154,0.8971673037411685,0.9809328395113441
b_Intercept[6],0.9678821395285653,0.014783099188518879,0.9318000072959605,0.9881709181441928
b_Intercept[7],0.9757517463122087,0.011486582368935575,0.9474109476789205,0.9913131079795592
b_Intercept[8],0.9827925349689668,0.008412318705747731,0.9620504865908737,0.9940306440402306
b_Intercept[9],0.9869377867174226,0.006575885276536182,0.9705492850902969,0.995616357486275
b_Intercept[10],0.989705468705832,0.0052891583855524055,0.9764829878745015,0.9966153756884729
b_Intercept[11],0.9917408953924155,0.0043377849854732585,0.9808839385806231,0.997344585157609
b_Intercept[12],0.9937176776980093,0.003362074489271642,0.9853950843243166,0.9980350167501268
b_Intercept[13],0.9950051551468225,0.0027168647831780648,0.9883637692903292,0.9984761876134355
b_Intercept[14],0.9955017837605473,0.0024560098486731013,0.9893862817758905,0.9986468868021746
b_Intercept[15],0.9968842762349134,0.0017566447859282998,0.9925727120878166,0.9990859464579931
b_Intercept[16],0.9979880456503074,0.0011766331851601967,0.9950301036126128,0.9994315165706535
b_Intercept[17],0.9984827267643492,9.096235055455685e-4,0.9961540247135487,0.9995800512092293
b_Intercept[18],0.9988489998760681,7.005510806766092e-4,0.9970443863109738,0.9996962369323336
b_Intercept[19],0.999263256165194,4.6784041118055105e-4,0.9980565717264148,0.999814704704225
b_Intercept[20],0.999401027159537,3.8721659430247487e-4,0.9984301528679481,0.9998508475921688
b_Intercept[21],0.9996404099010155,2.495453250586972e-4,0.9989952216186764,0.9999179591729827
b_hours_diff,0.01303186165448375,0.021661003350404006,-0.0283275975,0.056764662499999965
b_loneliness_during,0.698646014625,0.07873911488634347,0.5500429499999999,0.8548949
b_hours_diff:loneliness_during,-8.9769011972275e-4,0.0036676967080909637,-0.008109081,0.006328798249999998
