effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,3.514748572625,0.9170424199625923,1.7146512500000002,5.2866195,1.00083494493745,7890,5242
fixed,total_hours_played_during,-0.004842445171833375,0.026912979530896903,-0.05857240999999999,0.047691409999999906,1.0011147758793801,8038,5680
