effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept[1],-3.55959076625,0.35334663445122855,-4.272664750000001,-2.904908,1.0026445253380998,2116,3968
fixed,Intercept[2],-1.70301002725,0.28436489269504495,-2.2772502499999994,-1.17070475,1.002007289465717,2233,4186
fixed,Intercept[3],-0.6871401879055,0.26262302738622706,-1.2041407499999999,-0.18082832499999998,1.0014784104643637,2483,4792
fixed,Intercept[4],-0.0514277550603875,0.25973126198648955,-0.561014275,0.46250919999999984,1.001333638383376,2453,4517
fixed,Intercept[5],0.870578502505,0.26433477481695666,0.35107135000000006,1.3890417499999996,1.0008562120396995,2604,4148
fixed,Intercept[6],1.490183352125,0.27447077310191115,0.9734335250000002,2.0384814999999996,1.0008467581251617,2676,4885
fixed,Intercept[7],2.15210392875,0.28909837042177355,1.60407075,2.7307704999999998,1.0005369827090613,2755,4799
fixed,Intercept[8],2.98891580125,0.3182218368272159,2.3899257500000006,3.6436777499999997,1.000474722975878,3003,4837
fixed,Intercept[9],3.75228303625,0.35031488987955905,3.0960185,4.46116975,1.000514045312631,3230,5122
fixed,Intercept[10],4.50004643375,0.38655643406478696,3.7614052500000006,5.27622325,1.0006795736786793,3600,5493
fixed,Intercept[11],5.39267125375,0.4363918106235646,4.564497,6.28482175,1.0004031103621653,4008,5500
fixed,Intercept[12],5.9011012175,0.4650671563666199,5.0417965,6.8509442499999995,1.0002450407400119,4271,5758
fixed,Intercept[13],6.2902388225,0.4935995464823934,5.3628469999999995,7.30533775,1.0000563892505576,4476,5427
fixed,Intercept[14],6.90559553375,0.5541978615899189,5.872616000000001,8.035772999999999,1.0004017454585599,4912,5937
fixed,Intercept[15],7.64740342625,0.6348099271516039,6.48103425,8.923624749999998,1.0003328451282818,5464,6358
fixed,Intercept[16],8.56031531,0.7796801106843456,7.152882999999999,10.205734999999999,1.0009196660060355,6382,5739
fixed,Intercept[17],9.27821545625,0.9419787372184222,7.62796425,11.31783,1.0000788533485423,6879,5538
fixed,Intercept[18],10.62156449125,1.3549376319436712,8.362185,13.693452499999996,0.9999727204111656,9188,6048
fixed,lockdown_period1,0.190938590687375,0.09929411207093991,-0.0016323519999999812,0.3866978499999999,1.000881288583677,8096,6130
fixed,total_hours_played_s,0.332672726312875,0.17431252532648217,0.0012559568250001256,0.6829557499999999,1.0014080134097239,3937,5259
fixed,lockdown_period1:total_hours_played_s,-0.08141418869294124,0.10744702471130396,-0.29456475,0.1311609999999999,1.0000130985568059,10132,6493
