effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.670588346875,0.11859007703953178,0.433746325,0.89749325,1.0013908082534717,7840,5302
fixed,hours_diff,0.00224355818531375,0.006064918904730469,-0.009668382499999998,0.014318184999999997,1.000659024520127,8298,5949
