effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,2.40978101175,0.5501174785665862,1.2989150000000003,3.4578172499999993,1.0003003265687618,7695,5780
fixed,hours_diff,1.574786142175e-4,0.02927225560320365,-0.056698942499999995,0.057697257499999995,1.0001926441434301,7537,5334
