Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],0.7254924478653264,0.0844085350221559,0.5472597940045675,0.8683875367844803
b_Intercept[2],0.8354558125515738,0.05846520689789172,0.7019284350317758,0.9268703373422864
b_Intercept[3],0.8937147633346741,0.04096655191134595,0.7954893598783819,0.9550170885056585
b_Intercept[4],0.9203484763606478,0.03192183232272601,0.8441514202182242,0.967727581242652
b_Intercept[5],0.9389024482997612,0.02557060913560011,0.8769355430099919,0.9763014023379841
b_Intercept[6],0.959440341729161,0.01786610241517772,0.9154496318510424,0.9848084450687133
b_Intercept[7],0.9687629056274351,0.014253316080767712,0.9344212473179979,0.9883337892925655
b_Intercept[8],0.977278617867361,0.010710300294461253,0.95110283220036,0.9918845613049094
b_Intercept[9],0.9824287590174657,0.008492778007851011,0.9614459611515874,0.9938180849323387
b_Intercept[10],0.9859388022587752,0.006954410149943309,0.9688660800611071,0.995170180921616
b_Intercept[11],0.9885572578068579,0.005773852602952497,0.974223606209758,0.9961252891445819
b_Intercept[12],0.9911529886781713,0.004593837331489007,0.9795604408413564,0.9971059965078831
b_Intercept[13],0.9928782963586527,0.0037486556403406057,0.9835237647960349,0.9977055971373866
b_Intercept[14],0.9935482290456789,0.003424073308955498,0.9847835456258263,0.9979356605274561
b_Intercept[15],0.9954410832437645,0.0025007344129684217,0.9892269085400411,0.9985466122360386
b_Intercept[16],0.9969902348016323,0.001696405176216346,0.9926039406713891,0.999094050235605
b_Intercept[17],0.9977008249306453,0.001326323660716344,0.9943510794201765,0.9993291391471042
b_Intercept[18],0.9982251528209491,0.001053012074976381,0.9956233154363578,0.9995054200174388
b_Intercept[19],0.9988388630758864,7.246458786781331e-4,0.996946163163966,0.9996974022184193
b_Intercept[20],0.9990440492146485,6.149921676851173e-4,0.9974917816443616,0.9997608319041114
b_Intercept[21],0.9994237539078162,4.038863979236497e-4,0.9984341231869563,0.9998694540508664
b_hours_diff,0.0108406067388925,0.021615011291933686,-0.030368649999999997,0.054883065000000016
b_loneliness_during,0.65338057575,0.07597179047813982,0.504439375,0.8056912749999999
b_hours_diff:loneliness_during,-5.388638648475e-4,0.0036618686379988564,-0.007768070750000001,0.006537992750000001
prior_b_hours_diff,-0.00725078115255,0.5028111720320521,-0.9928075749999999,0.9478087750000002
prior_b_loneliness_during,-0.0029476446708250007,0.4971997556696916,-0.9759230249999999,0.9499270750000003
prior_b_hours_diff:loneliness_during,0.003538536375175,0.19946078911375753,-0.377561925,0.3943965750000001
