effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.181596718628,1.1967390288282873,-2.1167424999999995,2.50927775,1.0013742991427301,7068,5509
fixed,total_hours_played_during,0.039634146484875,0.032802829808442756,-0.026236079999999957,0.10393732499999997,1.0017634679822065,7077,5141
