effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.1439745758747125,0.18421510382797748,-0.21351199999999995,0.49788367499999997,1.0006335018389358,7319,5432
fixed,hours_diff,0.0037586706555406625,0.009254545903953465,-0.014156189999999994,0.02217066749999998,1.0003740822648186,7624,5173
