Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],4.893297460991236e-4,5.583778811094417e-4,3.019208013719045e-5,0.001972885557335839
b_Intercept[2],0.004074132364075052,0.003314938601482112,5.673247399415747e-4,0.012950037193750912
b_Intercept[3],0.01749064035198496,0.011365730332182826,0.0034417546801141096,0.04639317931875263
b_Intercept[4],0.05133211560687728,0.027781770372247088,0.013854794974079914,0.11905297567127997
b_Intercept[5],0.1160059346188539,0.05197793914011601,0.03762479985254525,0.2381944026871958
b_Intercept[6],0.2434399086286426,0.08491037835032549,0.1000660188248588,0.42622719063742187
b_Intercept[7],0.4333740380375246,0.10774020437020704,0.23127967948233627,0.6513933483572552
b_Intercept[8],0.5806235585605747,0.10609251445554761,0.36298540903886567,0.7732415272102429
b_Intercept[9],0.6964517674452234,0.09285325492501033,0.49327464514361763,0.8538618804356171
b_Intercept[10],0.7603793456918273,0.08146736993174628,0.5790674659934348,0.8925552831238954
b_Intercept[11],0.8170341849907157,0.06879804443119365,0.6615254080095327,0.9239359321990812
b_Intercept[12],0.8376441084421663,0.06339369659156774,0.692698288933589,0.9351837225891567
b_Intercept[13],0.9185552393985839,0.03812555728104821,0.8282057693780338,0.9724106385199012
b_Intercept[14],0.9600405714807065,0.021765729331059035,0.9064559037683867,0.9889059326538048
b_Intercept[15],0.9791162131902015,0.012617416669950763,0.9468586484737844,0.9949751485556786
b_Intercept[16],0.9885097707909744,0.0075530674806512646,0.9690195666816754,0.9976154340464177
b_Intercept[17],0.993212250363039,0.004816987119812179,0.9806720510623074,0.998713356605883
b_Intercept[18],0.9957826752932853,0.0032019862191478288,0.9872086654138899,0.9992971390551378
b_Intercept[19],0.9976578488159431,0.0019502956540226493,0.9923914951308824,0.9996620274988428
b_Intercept[20],0.9983688266683343,0.0014279012745601002,0.9944828119699836,0.9997889904208821
b_Intercept[21],0.9995960180000234,4.677647873353642e-4,0.9983693429320012,0.9999753246194684
b_lockdown_period1,0.17508285524566,0.14906483644765883,-0.1149745,0.46422577499999984
b_total_hours_played_s,0.80306036902875,0.2650146135846962,0.29387005,1.33388025
b_lockdown_period1:total_hours_played_s,0.0037709463394375,0.16653522532182788,-0.324015775,0.33105567499999994
