effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,-0.488828460395625,0.8683348904458288,-2.2354844999999997,1.229204999999998,1.0012340518728287,7599,5143
fixed,total_hours_played_during,0.04563617705838888,0.023440591602254073,1.613451250000071e-4,0.0919306925,1.0011938572634225,7696,4777
