effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.8109945492710875,0.4576472403086428,-0.07324781749999983,1.7117402499999987,1.0003786146053437,8266,5112
fixed,hours_diff,0.05026991493672875,0.022596952769619774,0.006211936750000008,0.0953712775,0.9998082028757282,7954,4575
