effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,-2.08162998171075,1.0649143006400579,-4.214617,0.04425714249999877,1.001877772819662,7012,5546
fixed,total_hours_played_during,0.073643830720225,0.028938749449769458,0.017190592500000008,0.130796425,1.0017390792057899,7572,5488
