Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],0.15016441445231574,0.07855551439592198,0.04038766421838094,0.33842272273029195
b_Intercept[2],0.24379665452191385,0.10059095405485007,0.08777070345440344,0.4766493277012809
b_Intercept[3],0.34576232987934336,0.11587134273935484,0.1499295453967579,0.5951933402085444
b_Intercept[4],0.49709321983847254,0.12232360325784905,0.2656820172715593,0.7344488244080762
b_Intercept[5],0.6233276298827336,0.11398029095422695,0.388014079739055,0.8263053849898417
b_Intercept[6],0.6832934477470244,0.10562829190369742,0.46000819138489646,0.8626974229165583
b_Intercept[7],0.7613936739096472,0.0896515199851842,0.5630271812125462,0.9060612555559858
b_Intercept[8],0.7784153867747599,0.08570628921395369,0.584703527794237,0.9133092414340895
b_Intercept[9],0.83192700957803,0.07184256897967532,0.6682840716146478,0.9401396590736887
b_Intercept[10],0.8706139309036156,0.06009802743203565,0.7294904067630807,0.9566396147327235
b_Intercept[11],0.8824683068003872,0.05581771041556294,0.7488752806287895,0.9613220010353465
b_Intercept[12],0.9130164874383545,0.04458584183205801,0.8040344099353,0.9734202880548896
b_Intercept[13],0.9304858284337424,0.03719823555638863,0.8391622495659982,0.9795220381692769
b_Intercept[14],0.9565470148795294,0.02510627608027942,0.8928690008324919,0.988444279960005
b_Intercept[15],0.9747292836598147,0.015927055516506274,0.9344026691505984,0.9939536961067766
b_Intercept[16],0.9824127342408011,0.012040846864795486,0.9518907345029315,0.9963049571811337
b_Intercept[17],0.9891397696026702,0.008209577789584708,0.9676507839004936,0.9981373979120786
b_Intercept[18],0.9930174035856555,0.005847812086384724,0.977613329260654,0.9990301165811719
b_Intercept[19],0.9978741555885889,0.002500856710056938,0.9909370604223278,0.9999231397216668
b_hours_diff,0.0500653446584625,0.025996968600227276,1.1037125500000052e-4,0.10068254999999998
b_loneliness_during,0.20671386401375,0.06667230381365567,0.07918470500000001,0.3368952499999999
b_hours_diff:loneliness_during,-0.00430166787525,0.003217222263849541,-0.0105565525,0.0019731019999999983
