Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],0.16265447162504412,0.0774425544195638,0.0489939330952766,0.3482039981213466
b_Intercept[2],0.25477293329361655,0.09701026262901101,0.09657344590446187,0.4754690204190524
b_Intercept[3],0.349834246963947,0.10954676627515796,0.15963142652300402,0.5815290044450154
b_Intercept[4],0.48608015857983033,0.11785050875605373,0.2635158916968735,0.718589561269526
b_Intercept[5],0.6020245585415951,0.11168815058451079,0.37169942009423496,0.8041084906392689
b_Intercept[6],0.6590547343208275,0.10522067308694205,0.43238964001414065,0.8405065973454406
b_Intercept[7],0.7343138975428352,0.09287457680297831,0.523133223697936,0.8880195045302897
b_Intercept[8],0.7510863771344957,0.08929769290409606,0.5466265396438266,0.8959666792404613
b_Intercept[9],0.8042622741986039,0.07751683751000213,0.6228406094206257,0.9226152985141878
b_Intercept[10],0.8442238874128025,0.06708236652258312,0.6833986617652569,0.9432298452683345
b_Intercept[11],0.8567020124645014,0.06359639480435383,0.7062209358306553,0.9503900585454161
b_Intercept[12],0.890079046547319,0.052267219199617986,0.7604954545975954,0.9636784816428763
b_Intercept[13],0.9095821738260345,0.044919342074840954,0.7969587343599946,0.9707179267144558
b_Intercept[14],0.9398845340715385,0.03269019772971224,0.8559188630899538,0.9829619856935905
b_Intercept[15],0.9622118239585785,0.02260102567277862,0.9054943936644492,0.9904331440668651
b_Intercept[16],0.9722797037365152,0.017625554379716923,0.9282430894783128,0.9934458308917188
b_Intercept[17],0.981775073176341,0.012708986484782553,0.9485148912423649,0.9963301366790605
b_Intercept[18],0.9876039824357286,0.009537759687954709,0.9642197358268412,0.9979227241470486
b_Intercept[19],0.9956750206771057,0.004769049200776109,0.9830271752605717,0.9998019047581749
b_hours_diff,0.045704501385275,0.024623144602003808,-0.002160588,0.09442233
b_loneliness_during,0.187831821055725,0.06444503338901197,0.061460860000000006,0.3144716
b_hours_diff:loneliness_during,-0.0039748154086615,0.0030234754458448115,-0.0098176125,0.0019688637500000004
