response_id,lockdown_period,subscale,item,score
R_upLgg7PndxOE2Vr,during,external_regulation,13,6
R_upLgg7PndxOE2Vr,during,external_regulation,14,4
R_upLgg7PndxOE2Vr,during,external_regulation,15,6
R_upLgg7PndxOE2Vr,during,amotivation,16,1
R_upLgg7PndxOE2Vr,during,amotivation,17,1
R_upLgg7PndxOE2Vr,during,amotivation,18,1
R_1NmQkOcQT42agWF,before,instrinsic_motivation,1,6
R_1NmQkOcQT42agWF,before,instrinsic_motivation,2,3
R_1NmQkOcQT42agWF,before,instrinsic_motivation,3,4
R_1NmQkOcQT42agWF,before,integrated_regulation,4,4
R_1NmQkOcQT42agWF,before,integrated_regulation,5,4
R_1NmQkOcQT42agWF,before,integrated_regulation,6,3
R_1NmQkOcQT42agWF,before,identified_regulation,7,3
R_1NmQkOcQT42agWF,before,identified_regulation,8,5
R_1NmQkOcQT42agWF,before,identified_regulation,9,5
R_1NmQkOcQT42agWF,before,introjected_regulation,10,2
R_1NmQkOcQT42agWF,before,introjected_regulation,11,1
R_1NmQkOcQT42agWF,before,introjected_regulation,12,1
R_1NmQkOcQT42agWF,before,external_regulation,13,5
R_1NmQkOcQT42agWF,before,external_regulation,14,5
R_1NmQkOcQT42agWF,before,external_regulation,15,5
R_1NmQkOcQT42agWF,before,amotivation,16,2
R_1NmQkOcQT42agWF,before,amotivation,17,3
R_1NmQkOcQT42agWF,before,amotivation,18,3
R_1NmQkOcQT42agWF,during,instrinsic_motivation,1,4
R_1NmQkOcQT42agWF,during,instrinsic_motivation,2,4
R_1NmQkOcQT42agWF,during,instrinsic_motivation,3,2
R_1NmQkOcQT42agWF,during,integrated_regulation,4,2
R_1NmQkOcQT42agWF,during,integrated_regulation,5,3
R_1NmQkOcQT42agWF,during,integrated_regulation,6,3
R_1NmQkOcQT42agWF,during,identified_regulation,7,3
R_1NmQkOcQT42agWF,during,identified_regulation,8,5
R_1NmQkOcQT42agWF,during,identified_regulation,9,4
R_1NmQkOcQT42agWF,during,introjected_regulation,10,2
R_1NmQkOcQT42agWF,during,introjected_regulation,11,3
R_1NmQkOcQT42agWF,during,introjected_regulation,12,1
R_1NmQkOcQT42agWF,during,external_regulation,13,4
R_1NmQkOcQT42agWF,during,external_regulation,14,5
R_1NmQkOcQT42agWF,during,external_regulation,15,4
R_1NmQkOcQT42agWF,during,amotivation,16,2
R_1NmQkOcQT42agWF,during,amotivation,17,4
R_1NmQkOcQT42agWF,during,amotivation,18,3
R_2SwMBZLcD2f52ij,before,instrinsic_motivation,1,6
R_2SwMBZLcD2f52ij,before,instrinsic_motivation,2,6
R_2SwMBZLcD2f52ij,before,instrinsic_motivation,3,5
R_2SwMBZLcD2f52ij,before,integrated_regulation,4,3
R_2SwMBZLcD2f52ij,before,integrated_regulation,5,3
R_2SwMBZLcD2f52ij,before,integrated_regulation,6,3
R_2SwMBZLcD2f52ij,before,identified_regulation,7,3
R_2SwMBZLcD2f52ij,before,identified_regulation,8,3
R_2SwMBZLcD2f52ij,before,identified_regulation,9,5
R_2SwMBZLcD2f52ij,before,introjected_regulation,10,5
R_2SwMBZLcD2f52ij,before,introjected_regulation,11,5
R_2SwMBZLcD2f52ij,before,introjected_regulation,12,2
R_2SwMBZLcD2f52ij,before,external_regulation,13,2
R_2SwMBZLcD2f52ij,before,external_regulation,14,2
R_2SwMBZLcD2f52ij,before,external_regulation,15,2
R_2SwMBZLcD2f52ij,before,amotivation,16,2
R_2SwMBZLcD2f52ij,before,amotivation,17,2
R_2SwMBZLcD2f52ij,before,amotivation,18,2
R_2SwMBZLcD2f52ij,during,instrinsic_motivation,1,6
R_2SwMBZLcD2f52ij,during,instrinsic_motivation,2,6
R_2SwMBZLcD2f52ij,during,instrinsic_motivation,3,6
R_2SwMBZLcD2f52ij,during,integrated_regulation,4,6
R_2SwMBZLcD2f52ij,during,integrated_regulation,5,6
R_2SwMBZLcD2f52ij,during,integrated_regulation,6,3
R_2SwMBZLcD2f52ij,during,identified_regulation,7,3
R_2SwMBZLcD2f52ij,during,identified_regulation,8,2
R_2SwMBZLcD2f52ij,during,identified_regulation,9,2
R_2SwMBZLcD2f52ij,during,introjected_regulation,10,3
R_2SwMBZLcD2f52ij,during,introjected_regulation,11,2
R_2SwMBZLcD2f52ij,during,introjected_regulation,12,2
R_2SwMBZLcD2f52ij,during,external_regulation,13,3
R_2SwMBZLcD2f52ij,during,external_regulation,14,2
R_2SwMBZLcD2f52ij,during,external_regulation,15,2
R_2SwMBZLcD2f52ij,during,amotivation,16,2
R_2SwMBZLcD2f52ij,during,amotivation,17,3
R_2SwMBZLcD2f52ij,during,amotivation,18,3
R_2QJLcvGH3VwNmlZ,before,instrinsic_motivation,1,NA
R_2QJLcvGH3VwNmlZ,before,instrinsic_motivation,2,NA
R_2QJLcvGH3VwNmlZ,before,instrinsic_motivation,3,NA
R_2QJLcvGH3VwNmlZ,before,integrated_regulation,4,NA
R_2QJLcvGH3VwNmlZ,before,integrated_regulation,5,NA
R_2QJLcvGH3VwNmlZ,before,integrated_regulation,6,NA
R_2QJLcvGH3VwNmlZ,before,identified_regulation,7,NA
R_2QJLcvGH3VwNmlZ,before,identified_regulation,8,NA
R_2QJLcvGH3VwNmlZ,before,identified_regulation,9,NA
R_2QJLcvGH3VwNmlZ,before,introjected_regulation,10,NA
R_2QJLcvGH3VwNmlZ,before,introjected_regulation,11,NA
R_2QJLcvGH3VwNmlZ,before,introjected_regulation,12,NA
R_2QJLcvGH3VwNmlZ,before,external_regulation,13,NA
R_2QJLcvGH3VwNmlZ,before,external_regulation,14,NA
R_2QJLcvGH3VwNmlZ,before,external_regulation,15,NA
R_2QJLcvGH3VwNmlZ,before,amotivation,16,NA
R_2QJLcvGH3VwNmlZ,before,amotivation,17,NA
R_2QJLcvGH3VwNmlZ,before,amotivation,18,NA
R_2QJLcvGH3VwNmlZ,during,instrinsic_motivation,1,1
R_2QJLcvGH3VwNmlZ,during,instrinsic_motivation,2,1
R_2QJLcvGH3VwNmlZ,during,instrinsic_motivation,3,1
R_2QJLcvGH3VwNmlZ,during,integrated_regulation,4,1
R_2QJLcvGH3VwNmlZ,during,integrated_regulation,5,1
R_2QJLcvGH3VwNmlZ,during,integrated_regulation,6,1
R_2QJLcvGH3VwNmlZ,during,identified_regulation,7,1
R_2QJLcvGH3VwNmlZ,during,identified_regulation,8,1
R_2QJLcvGH3VwNmlZ,during,identified_regulation,9,1
R_2QJLcvGH3VwNmlZ,during,introjected_regulation,10,1
R_2QJLcvGH3VwNmlZ,during,introjected_regulation,11,1
R_2QJLcvGH3VwNmlZ,during,introjected_regulation,12,1
R_2QJLcvGH3VwNmlZ,during,external_regulation,13,4
R_2QJLcvGH3VwNmlZ,during,external_regulation,14,2
R_2QJLcvGH3VwNmlZ,during,external_regulation,15,3
R_2QJLcvGH3VwNmlZ,during,amotivation,16,6
R_2QJLcvGH3VwNmlZ,during,amotivation,17,6
R_2QJLcvGH3VwNmlZ,during,amotivation,18,5
R_000jgq6zfKH3jcB,before,instrinsic_motivation,1,4
R_000jgq6zfKH3jcB,before,instrinsic_motivation,2,4
R_000jgq6zfKH3jcB,before,instrinsic_motivation,3,4
R_000jgq6zfKH3jcB,before,integrated_regulation,4,4
R_000jgq6zfKH3jcB,before,integrated_regulation,5,4
R_000jgq6zfKH3jcB,before,integrated_regulation,6,4
R_000jgq6zfKH3jcB,before,identified_regulation,7,4
R_000jgq6zfKH3jcB,before,identified_regulation,8,3
R_000jgq6zfKH3jcB,before,identified_regulation,9,4
R_000jgq6zfKH3jcB,before,introjected_regulation,10,3
R_000jgq6zfKH3jcB,before,introjected_regulation,11,3
R_000jgq6zfKH3jcB,before,introjected_regulation,12,3
R_000jgq6zfKH3jcB,before,external_regulation,13,4
R_000jgq6zfKH3jcB,before,external_regulation,14,4
R_000jgq6zfKH3jcB,before,external_regulation,15,5
R_000jgq6zfKH3jcB,before,amotivation,16,4
R_000jgq6zfKH3jcB,before,amotivation,17,3
R_000jgq6zfKH3jcB,before,amotivation,18,4
R_000jgq6zfKH3jcB,during,instrinsic_motivation,1,5
R_000jgq6zfKH3jcB,during,instrinsic_motivation,2,5
R_000jgq6zfKH3jcB,during,instrinsic_motivation,3,4
R_000jgq6zfKH3jcB,during,integrated_regulation,4,4
R_000jgq6zfKH3jcB,during,integrated_regulation,5,4
R_000jgq6zfKH3jcB,during,integrated_regulation,6,4
R_000jgq6zfKH3jcB,during,identified_regulation,7,4
R_000jgq6zfKH3jcB,during,identified_regulation,8,4
R_000jgq6zfKH3jcB,during,identified_regulation,9,4
R_000jgq6zfKH3jcB,during,introjected_regulation,10,4
R_000jgq6zfKH3jcB,during,introjected_regulation,11,4
R_000jgq6zfKH3jcB,during,introjected_regulation,12,4
R_000jgq6zfKH3jcB,during,external_regulation,13,5
R_000jgq6zfKH3jcB,during,external_regulation,14,4
R_000jgq6zfKH3jcB,during,external_regulation,15,5
R_000jgq6zfKH3jcB,during,amotivation,16,4
R_000jgq6zfKH3jcB,during,amotivation,17,4
R_000jgq6zfKH3jcB,during,amotivation,18,4
R_2cd59QR5hZHKBZT,before,instrinsic_motivation,1,4
R_2cd59QR5hZHKBZT,before,instrinsic_motivation,2,5
R_2cd59QR5hZHKBZT,before,instrinsic_motivation,3,4
R_2cd59QR5hZHKBZT,before,integrated_regulation,4,2
R_2cd59QR5hZHKBZT,before,integrated_regulation,5,2
R_2cd59QR5hZHKBZT,before,integrated_regulation,6,1
R_2cd59QR5hZHKBZT,before,identified_regulation,7,1
R_2cd59QR5hZHKBZT,before,identified_regulation,8,1
R_2cd59QR5hZHKBZT,before,identified_regulation,9,2
R_2cd59QR5hZHKBZT,before,introjected_regulation,10,4
R_2cd59QR5hZHKBZT,before,introjected_regulation,11,4
R_2cd59QR5hZHKBZT,before,introjected_regulation,12,4
R_2cd59QR5hZHKBZT,before,external_regulation,13,2
R_2cd59QR5hZHKBZT,before,external_regulation,14,2
R_2cd59QR5hZHKBZT,before,external_regulation,15,2
R_2cd59QR5hZHKBZT,before,amotivation,16,6
R_2cd59QR5hZHKBZT,before,amotivation,17,4
R_2cd59QR5hZHKBZT,before,amotivation,18,4
R_2cd59QR5hZHKBZT,during,instrinsic_motivation,1,5
R_2cd59QR5hZHKBZT,during,instrinsic_motivation,2,6
R_2cd59QR5hZHKBZT,during,instrinsic_motivation,3,4
R_2cd59QR5hZHKBZT,during,integrated_regulation,4,4
R_2cd59QR5hZHKBZT,during,integrated_regulation,5,3
R_2cd59QR5hZHKBZT,during,integrated_regulation,6,2
R_2cd59QR5hZHKBZT,during,identified_regulation,7,3
R_2cd59QR5hZHKBZT,during,identified_regulation,8,1
R_2cd59QR5hZHKBZT,during,identified_regulation,9,2
R_2cd59QR5hZHKBZT,during,introjected_regulation,10,2
R_2cd59QR5hZHKBZT,during,introjected_regulation,11,1
R_2cd59QR5hZHKBZT,during,introjected_regulation,12,1
R_2cd59QR5hZHKBZT,during,external_regulation,13,5
R_2cd59QR5hZHKBZT,during,external_regulation,14,2
R_2cd59QR5hZHKBZT,during,external_regulation,15,6
R_2cd59QR5hZHKBZT,during,amotivation,16,2
R_2cd59QR5hZHKBZT,during,amotivation,17,1
R_2cd59QR5hZHKBZT,during,amotivation,18,1
R_2dQRwob8W5KZXgY,before,instrinsic_motivation,1,5
R_2dQRwob8W5KZXgY,before,instrinsic_motivation,2,4
R_2dQRwob8W5KZXgY,before,instrinsic_motivation,3,5
R_2dQRwob8W5KZXgY,before,integrated_regulation,4,4
R_2dQRwob8W5KZXgY,before,integrated_regulation,5,4
R_2dQRwob8W5KZXgY,before,integrated_regulation,6,5
R_2dQRwob8W5KZXgY,before,identified_regulation,7,4
R_2dQRwob8W5KZXgY,before,identified_regulation,8,4
R_2dQRwob8W5KZXgY,before,identified_regulation,9,5
R_2dQRwob8W5KZXgY,before,introjected_regulation,10,5
R_2dQRwob8W5KZXgY,before,introjected_regulation,11,4
R_2dQRwob8W5KZXgY,before,introjected_regulation,12,4
R_2dQRwob8W5KZXgY,before,external_regulation,13,4
R_2dQRwob8W5KZXgY,before,external_regulation,14,4
R_2dQRwob8W5KZXgY,before,external_regulation,15,4
R_2dQRwob8W5KZXgY,before,amotivation,16,5
R_2dQRwob8W5KZXgY,before,amotivation,17,4
R_2dQRwob8W5KZXgY,before,amotivation,18,4
R_2dQRwob8W5KZXgY,during,instrinsic_motivation,1,5
R_2dQRwob8W5KZXgY,during,instrinsic_motivation,2,5
R_2dQRwob8W5KZXgY,during,instrinsic_motivation,3,5
R_2dQRwob8W5KZXgY,during,integrated_regulation,4,5
R_2dQRwob8W5KZXgY,during,integrated_regulation,5,5
R_2dQRwob8W5KZXgY,during,integrated_regulation,6,5
R_2dQRwob8W5KZXgY,during,identified_regulation,7,5
R_2dQRwob8W5KZXgY,during,identified_regulation,8,5
R_2dQRwob8W5KZXgY,during,identified_regulation,9,5
R_2dQRwob8W5KZXgY,during,introjected_regulation,10,5
R_2dQRwob8W5KZXgY,during,introjected_regulation,11,5
R_2dQRwob8W5KZXgY,during,introjected_regulation,12,5
R_2dQRwob8W5KZXgY,during,external_regulation,13,5
R_2dQRwob8W5KZXgY,during,external_regulation,14,5
R_2dQRwob8W5KZXgY,during,external_regulation,15,5
R_2dQRwob8W5KZXgY,during,amotivation,16,5
R_2dQRwob8W5KZXgY,during,amotivation,17,5
R_2dQRwob8W5KZXgY,during,amotivation,18,5
R_2tqUYhzsg6ITwD1,before,instrinsic_motivation,1,5
R_2tqUYhzsg6ITwD1,before,instrinsic_motivation,2,4
R_2tqUYhzsg6ITwD1,before,instrinsic_motivation,3,5
R_2tqUYhzsg6ITwD1,before,integrated_regulation,4,5
R_2tqUYhzsg6ITwD1,before,integrated_regulation,5,4
R_2tqUYhzsg6ITwD1,before,integrated_regulation,6,5
R_2tqUYhzsg6ITwD1,before,identified_regulation,7,5
R_2tqUYhzsg6ITwD1,before,identified_regulation,8,4
R_2tqUYhzsg6ITwD1,before,identified_regulation,9,5
R_2tqUYhzsg6ITwD1,before,introjected_regulation,10,5
R_2tqUYhzsg6ITwD1,before,introjected_regulation,11,6
R_2tqUYhzsg6ITwD1,before,introjected_regulation,12,4
R_2tqUYhzsg6ITwD1,before,external_regulation,13,4
R_2tqUYhzsg6ITwD1,before,external_regulation,14,3
R_2tqUYhzsg6ITwD1,before,external_regulation,15,5
R_2tqUYhzsg6ITwD1,before,amotivation,16,4
R_2tqUYhzsg6ITwD1,before,amotivation,17,3
R_2tqUYhzsg6ITwD1,before,amotivation,18,3
R_2tqUYhzsg6ITwD1,during,instrinsic_motivation,1,4
R_2tqUYhzsg6ITwD1,during,instrinsic_motivation,2,5
R_2tqUYhzsg6ITwD1,during,instrinsic_motivation,3,4
R_2tqUYhzsg6ITwD1,during,integrated_regulation,4,4
R_2tqUYhzsg6ITwD1,during,integrated_regulation,5,5
R_2tqUYhzsg6ITwD1,during,integrated_regulation,6,4
R_2tqUYhzsg6ITwD1,during,identified_regulation,7,5
R_2tqUYhzsg6ITwD1,during,identified_regulation,8,6
R_2tqUYhzsg6ITwD1,during,identified_regulation,9,5
R_2tqUYhzsg6ITwD1,during,introjected_regulation,10,6
R_2tqUYhzsg6ITwD1,during,introjected_regulation,11,5
R_2tqUYhzsg6ITwD1,during,introjected_regulation,12,5
R_2tqUYhzsg6ITwD1,during,external_regulation,13,4
R_2tqUYhzsg6ITwD1,during,external_regulation,14,3
R_2tqUYhzsg6ITwD1,during,external_regulation,15,4
R_2tqUYhzsg6ITwD1,during,amotivation,16,5
R_2tqUYhzsg6ITwD1,during,amotivation,17,4
R_2tqUYhzsg6ITwD1,during,amotivation,18,4
R_2SvQK62v9Z0NpaC,before,instrinsic_motivation,1,NA
R_2SvQK62v9Z0NpaC,before,instrinsic_motivation,2,NA
R_2SvQK62v9Z0NpaC,before,instrinsic_motivation,3,NA
R_2SvQK62v9Z0NpaC,before,integrated_regulation,4,NA
R_2SvQK62v9Z0NpaC,before,integrated_regulation,5,NA
R_2SvQK62v9Z0NpaC,before,integrated_regulation,6,NA
R_2SvQK62v9Z0NpaC,before,identified_regulation,7,NA
R_2SvQK62v9Z0NpaC,before,identified_regulation,8,NA
R_2SvQK62v9Z0NpaC,before,identified_regulation,9,NA
R_2SvQK62v9Z0NpaC,before,introjected_regulation,10,NA
R_2SvQK62v9Z0NpaC,before,introjected_regulation,11,NA
R_2SvQK62v9Z0NpaC,before,introjected_regulation,12,NA
R_2SvQK62v9Z0NpaC,before,external_regulation,13,NA
R_2SvQK62v9Z0NpaC,before,external_regulation,14,NA
R_2SvQK62v9Z0NpaC,before,external_regulation,15,NA
R_2SvQK62v9Z0NpaC,before,amotivation,16,NA
R_2SvQK62v9Z0NpaC,before,amotivation,17,NA
R_2SvQK62v9Z0NpaC,before,amotivation,18,NA
R_2SvQK62v9Z0NpaC,during,instrinsic_motivation,1,6
R_2SvQK62v9Z0NpaC,during,instrinsic_motivation,2,6
R_2SvQK62v9Z0NpaC,during,instrinsic_motivation,3,4
R_2SvQK62v9Z0NpaC,during,integrated_regulation,4,3
R_2SvQK62v9Z0NpaC,during,integrated_regulation,5,1
R_2SvQK62v9Z0NpaC,during,integrated_regulation,6,3
R_2SvQK62v9Z0NpaC,during,identified_regulation,7,3
R_2SvQK62v9Z0NpaC,during,identified_regulation,8,4
R_2SvQK62v9Z0NpaC,during,identified_regulation,9,3
R_2SvQK62v9Z0NpaC,during,introjected_regulation,10,4
R_2SvQK62v9Z0NpaC,during,introjected_regulation,11,4
R_2SvQK62v9Z0NpaC,during,introjected_regulation,12,1
R_2SvQK62v9Z0NpaC,during,external_regulation,13,4
R_2SvQK62v9Z0NpaC,during,external_regulation,14,1
R_2SvQK62v9Z0NpaC,during,external_regulation,15,5
R_2SvQK62v9Z0NpaC,during,amotivation,16,4
R_2SvQK62v9Z0NpaC,during,amotivation,17,1
R_2SvQK62v9Z0NpaC,during,amotivation,18,1
R_1q9BHkV242D62cG,before,instrinsic_motivation,1,6
R_1q9BHkV242D62cG,before,instrinsic_motivation,2,6
R_1q9BHkV242D62cG,before,instrinsic_motivation,3,NA
R_1q9BHkV242D62cG,before,integrated_regulation,4,2
R_1q9BHkV242D62cG,before,integrated_regulation,5,2
R_1q9BHkV242D62cG,before,integrated_regulation,6,2
R_1q9BHkV242D62cG,before,identified_regulation,7,1
R_1q9BHkV242D62cG,before,identified_regulation,8,1
R_1q9BHkV242D62cG,before,identified_regulation,9,1
R_1q9BHkV242D62cG,before,introjected_regulation,10,1
R_1q9BHkV242D62cG,before,introjected_regulation,11,1
R_1q9BHkV242D62cG,before,introjected_regulation,12,1
R_1q9BHkV242D62cG,before,external_regulation,13,5
R_1q9BHkV242D62cG,before,external_regulation,14,5
R_1q9BHkV242D62cG,before,external_regulation,15,5
R_1q9BHkV242D62cG,before,amotivation,16,1
R_1q9BHkV242D62cG,before,amotivation,17,1
R_1q9BHkV242D62cG,before,amotivation,18,1
R_1q9BHkV242D62cG,during,instrinsic_motivation,1,5
R_1q9BHkV242D62cG,during,instrinsic_motivation,2,6
R_1q9BHkV242D62cG,during,instrinsic_motivation,3,6
R_1q9BHkV242D62cG,during,integrated_regulation,4,1
R_1q9BHkV242D62cG,during,integrated_regulation,5,1
R_1q9BHkV242D62cG,during,integrated_regulation,6,1
R_1q9BHkV242D62cG,during,identified_regulation,7,1
R_1q9BHkV242D62cG,during,identified_regulation,8,1
R_1q9BHkV242D62cG,during,identified_regulation,9,1
R_1q9BHkV242D62cG,during,introjected_regulation,10,2
R_1q9BHkV242D62cG,during,introjected_regulation,11,1
R_1q9BHkV242D62cG,during,introjected_regulation,12,1
R_1q9BHkV242D62cG,during,external_regulation,13,6
R_1q9BHkV242D62cG,during,external_regulation,14,4
R_1q9BHkV242D62cG,during,external_regulation,15,6
R_1q9BHkV242D62cG,during,amotivation,16,1
R_1q9BHkV242D62cG,during,amotivation,17,1
R_1q9BHkV242D62cG,during,amotivation,18,1
R_1LCosfUrLhSMxRQ,before,instrinsic_motivation,1,5
R_1LCosfUrLhSMxRQ,before,instrinsic_motivation,2,4
R_1LCosfUrLhSMxRQ,before,instrinsic_motivation,3,4
R_1LCosfUrLhSMxRQ,before,integrated_regulation,4,3
R_1LCosfUrLhSMxRQ,before,integrated_regulation,5,2
R_1LCosfUrLhSMxRQ,before,integrated_regulation,6,2
R_1LCosfUrLhSMxRQ,before,identified_regulation,7,2
R_1LCosfUrLhSMxRQ,before,identified_regulation,8,3
R_1LCosfUrLhSMxRQ,before,identified_regulation,9,4
R_1LCosfUrLhSMxRQ,before,introjected_regulation,10,4
R_1LCosfUrLhSMxRQ,before,introjected_regulation,11,3
R_1LCosfUrLhSMxRQ,before,introjected_regulation,12,1
R_1LCosfUrLhSMxRQ,before,external_regulation,13,2
R_1LCosfUrLhSMxRQ,before,external_regulation,14,4
R_1LCosfUrLhSMxRQ,before,external_regulation,15,5
R_1LCosfUrLhSMxRQ,before,amotivation,16,1
R_1LCosfUrLhSMxRQ,before,amotivation,17,1
R_1LCosfUrLhSMxRQ,before,amotivation,18,3
R_1LCosfUrLhSMxRQ,during,instrinsic_motivation,1,5
R_1LCosfUrLhSMxRQ,during,instrinsic_motivation,2,3
R_1LCosfUrLhSMxRQ,during,instrinsic_motivation,3,5
R_1LCosfUrLhSMxRQ,during,integrated_regulation,4,4
R_1LCosfUrLhSMxRQ,during,integrated_regulation,5,4
R_1LCosfUrLhSMxRQ,during,integrated_regulation,6,2
R_1LCosfUrLhSMxRQ,during,identified_regulation,7,2
