response_id,lockdown_period,subscale,item,score
R_2PCnueh0z8dxONX,during,identified_regulation,8,4
R_2PCnueh0z8dxONX,during,identified_regulation,9,1
R_2PCnueh0z8dxONX,during,introjected_regulation,10,1
R_2PCnueh0z8dxONX,during,introjected_regulation,11,1
R_2PCnueh0z8dxONX,during,introjected_regulation,12,1
R_2PCnueh0z8dxONX,during,external_regulation,13,1
R_2PCnueh0z8dxONX,during,external_regulation,14,1
R_2PCnueh0z8dxONX,during,external_regulation,15,1
R_2PCnueh0z8dxONX,during,amotivation,16,1
R_2PCnueh0z8dxONX,during,amotivation,17,1
R_2PCnueh0z8dxONX,during,amotivation,18,1
R_30enO1wA4LKIhUd,before,instrinsic_motivation,1,1
R_30enO1wA4LKIhUd,before,instrinsic_motivation,2,6
R_30enO1wA4LKIhUd,before,instrinsic_motivation,3,6
R_30enO1wA4LKIhUd,before,integrated_regulation,4,6
R_30enO1wA4LKIhUd,before,integrated_regulation,5,1
R_30enO1wA4LKIhUd,before,integrated_regulation,6,1
R_30enO1wA4LKIhUd,before,identified_regulation,7,1
R_30enO1wA4LKIhUd,before,identified_regulation,8,1
R_30enO1wA4LKIhUd,before,identified_regulation,9,1
R_30enO1wA4LKIhUd,before,introjected_regulation,10,1
R_30enO1wA4LKIhUd,before,introjected_regulation,11,1
R_30enO1wA4LKIhUd,before,introjected_regulation,12,1
R_30enO1wA4LKIhUd,before,external_regulation,13,1
R_30enO1wA4LKIhUd,before,external_regulation,14,6
R_30enO1wA4LKIhUd,before,external_regulation,15,6
R_30enO1wA4LKIhUd,before,amotivation,16,1
R_30enO1wA4LKIhUd,before,amotivation,17,1
R_30enO1wA4LKIhUd,before,amotivation,18,6
R_30enO1wA4LKIhUd,during,instrinsic_motivation,1,NA
R_30enO1wA4LKIhUd,during,instrinsic_motivation,2,NA
R_30enO1wA4LKIhUd,during,instrinsic_motivation,3,NA
R_30enO1wA4LKIhUd,during,integrated_regulation,4,NA
R_30enO1wA4LKIhUd,during,integrated_regulation,5,NA
R_30enO1wA4LKIhUd,during,integrated_regulation,6,NA
R_30enO1wA4LKIhUd,during,identified_regulation,7,NA
R_30enO1wA4LKIhUd,during,identified_regulation,8,NA
R_30enO1wA4LKIhUd,during,identified_regulation,9,NA
R_30enO1wA4LKIhUd,during,introjected_regulation,10,NA
R_30enO1wA4LKIhUd,during,introjected_regulation,11,NA
R_30enO1wA4LKIhUd,during,introjected_regulation,12,NA
R_30enO1wA4LKIhUd,during,external_regulation,13,NA
R_30enO1wA4LKIhUd,during,external_regulation,14,NA
R_30enO1wA4LKIhUd,during,external_regulation,15,NA
R_30enO1wA4LKIhUd,during,amotivation,16,NA
R_30enO1wA4LKIhUd,during,amotivation,17,NA
R_30enO1wA4LKIhUd,during,amotivation,18,NA
R_3feFL01maECWrJE,before,instrinsic_motivation,1,1
R_3feFL01maECWrJE,before,instrinsic_motivation,2,1
R_3feFL01maECWrJE,before,instrinsic_motivation,3,1
R_3feFL01maECWrJE,before,integrated_regulation,4,1
R_3feFL01maECWrJE,before,integrated_regulation,5,1
R_3feFL01maECWrJE,before,integrated_regulation,6,1
R_3feFL01maECWrJE,before,identified_regulation,7,1
R_3feFL01maECWrJE,before,identified_regulation,8,1
R_3feFL01maECWrJE,before,identified_regulation,9,1
R_3feFL01maECWrJE,before,introjected_regulation,10,3
R_3feFL01maECWrJE,before,introjected_regulation,11,1
R_3feFL01maECWrJE,before,introjected_regulation,12,1
R_3feFL01maECWrJE,before,external_regulation,13,1
R_3feFL01maECWrJE,before,external_regulation,14,1
R_3feFL01maECWrJE,before,external_regulation,15,1
R_3feFL01maECWrJE,before,amotivation,16,1
R_3feFL01maECWrJE,before,amotivation,17,1
R_3feFL01maECWrJE,before,amotivation,18,1
R_3feFL01maECWrJE,during,instrinsic_motivation,1,1
R_3feFL01maECWrJE,during,instrinsic_motivation,2,1
R_3feFL01maECWrJE,during,instrinsic_motivation,3,1
R_3feFL01maECWrJE,during,integrated_regulation,4,1
R_3feFL01maECWrJE,during,integrated_regulation,5,1
R_3feFL01maECWrJE,during,integrated_regulation,6,1
R_3feFL01maECWrJE,during,identified_regulation,7,1
R_3feFL01maECWrJE,during,identified_regulation,8,1
R_3feFL01maECWrJE,during,identified_regulation,9,1
R_3feFL01maECWrJE,during,introjected_regulation,10,1
R_3feFL01maECWrJE,during,introjected_regulation,11,1
R_3feFL01maECWrJE,during,introjected_regulation,12,1
R_3feFL01maECWrJE,during,external_regulation,13,1
R_3feFL01maECWrJE,during,external_regulation,14,1
R_3feFL01maECWrJE,during,external_regulation,15,1
R_3feFL01maECWrJE,during,amotivation,16,1
R_3feFL01maECWrJE,during,amotivation,17,1
R_3feFL01maECWrJE,during,amotivation,18,1
R_12JyJmQfO8sTgUl,before,instrinsic_motivation,1,4
R_12JyJmQfO8sTgUl,before,instrinsic_motivation,2,3
R_12JyJmQfO8sTgUl,before,instrinsic_motivation,3,3
R_12JyJmQfO8sTgUl,before,integrated_regulation,4,3
R_12JyJmQfO8sTgUl,before,integrated_regulation,5,2
R_12JyJmQfO8sTgUl,before,integrated_regulation,6,2
R_12JyJmQfO8sTgUl,before,identified_regulation,7,2
R_12JyJmQfO8sTgUl,before,identified_regulation,8,2
R_12JyJmQfO8sTgUl,before,identified_regulation,9,3
R_12JyJmQfO8sTgUl,before,introjected_regulation,10,2
R_12JyJmQfO8sTgUl,before,introjected_regulation,11,2
R_12JyJmQfO8sTgUl,before,introjected_regulation,12,2
R_12JyJmQfO8sTgUl,before,external_regulation,13,4
R_12JyJmQfO8sTgUl,before,external_regulation,14,2
R_12JyJmQfO8sTgUl,before,external_regulation,15,2
R_12JyJmQfO8sTgUl,before,amotivation,16,5
R_12JyJmQfO8sTgUl,before,amotivation,17,5
R_12JyJmQfO8sTgUl,before,amotivation,18,5
R_12JyJmQfO8sTgUl,during,instrinsic_motivation,1,NA
R_12JyJmQfO8sTgUl,during,instrinsic_motivation,2,NA
R_12JyJmQfO8sTgUl,during,instrinsic_motivation,3,NA
R_12JyJmQfO8sTgUl,during,integrated_regulation,4,NA
R_12JyJmQfO8sTgUl,during,integrated_regulation,5,NA
R_12JyJmQfO8sTgUl,during,integrated_regulation,6,NA
R_12JyJmQfO8sTgUl,during,identified_regulation,7,NA
R_12JyJmQfO8sTgUl,during,identified_regulation,8,NA
R_12JyJmQfO8sTgUl,during,identified_regulation,9,NA
R_12JyJmQfO8sTgUl,during,introjected_regulation,10,NA
R_12JyJmQfO8sTgUl,during,introjected_regulation,11,NA
R_12JyJmQfO8sTgUl,during,introjected_regulation,12,NA
R_12JyJmQfO8sTgUl,during,external_regulation,13,NA
R_12JyJmQfO8sTgUl,during,external_regulation,14,NA
R_12JyJmQfO8sTgUl,during,external_regulation,15,NA
R_12JyJmQfO8sTgUl,during,amotivation,16,NA
R_12JyJmQfO8sTgUl,during,amotivation,17,NA
R_12JyJmQfO8sTgUl,during,amotivation,18,NA
R_2Xiozx8q35QPmPN,before,instrinsic_motivation,1,NA
R_2Xiozx8q35QPmPN,before,instrinsic_motivation,2,NA
R_2Xiozx8q35QPmPN,before,instrinsic_motivation,3,NA
R_2Xiozx8q35QPmPN,before,integrated_regulation,4,NA
R_2Xiozx8q35QPmPN,before,integrated_regulation,5,NA
R_2Xiozx8q35QPmPN,before,integrated_regulation,6,NA
R_2Xiozx8q35QPmPN,before,identified_regulation,7,NA
R_2Xiozx8q35QPmPN,before,identified_regulation,8,NA
R_2Xiozx8q35QPmPN,before,identified_regulation,9,NA
R_2Xiozx8q35QPmPN,before,introjected_regulation,10,NA
R_2Xiozx8q35QPmPN,before,introjected_regulation,11,NA
R_2Xiozx8q35QPmPN,before,introjected_regulation,12,NA
R_2Xiozx8q35QPmPN,before,external_regulation,13,NA
R_2Xiozx8q35QPmPN,before,external_regulation,14,NA
R_2Xiozx8q35QPmPN,before,external_regulation,15,NA
R_2Xiozx8q35QPmPN,before,amotivation,16,NA
R_2Xiozx8q35QPmPN,before,amotivation,17,NA
R_2Xiozx8q35QPmPN,before,amotivation,18,NA
R_2Xiozx8q35QPmPN,during,instrinsic_motivation,1,NA
R_2Xiozx8q35QPmPN,during,instrinsic_motivation,2,NA
R_2Xiozx8q35QPmPN,during,instrinsic_motivation,3,NA
R_2Xiozx8q35QPmPN,during,integrated_regulation,4,NA
R_2Xiozx8q35QPmPN,during,integrated_regulation,5,NA
R_2Xiozx8q35QPmPN,during,integrated_regulation,6,NA
R_2Xiozx8q35QPmPN,during,identified_regulation,7,NA
R_2Xiozx8q35QPmPN,during,identified_regulation,8,NA
R_2Xiozx8q35QPmPN,during,identified_regulation,9,NA
R_2Xiozx8q35QPmPN,during,introjected_regulation,10,NA
R_2Xiozx8q35QPmPN,during,introjected_regulation,11,NA
R_2Xiozx8q35QPmPN,during,introjected_regulation,12,NA
R_2Xiozx8q35QPmPN,during,external_regulation,13,NA
R_2Xiozx8q35QPmPN,during,external_regulation,14,NA
R_2Xiozx8q35QPmPN,during,external_regulation,15,NA
R_2Xiozx8q35QPmPN,during,amotivation,16,NA
R_2Xiozx8q35QPmPN,during,amotivation,17,NA
R_2Xiozx8q35QPmPN,during,amotivation,18,NA
R_x5Wbvksc6tIcvE5,before,instrinsic_motivation,1,6
R_x5Wbvksc6tIcvE5,before,instrinsic_motivation,2,1
R_x5Wbvksc6tIcvE5,before,instrinsic_motivation,3,6
R_x5Wbvksc6tIcvE5,before,integrated_regulation,4,1
R_x5Wbvksc6tIcvE5,before,integrated_regulation,5,2
R_x5Wbvksc6tIcvE5,before,integrated_regulation,6,1
R_x5Wbvksc6tIcvE5,before,identified_regulation,7,1
R_x5Wbvksc6tIcvE5,before,identified_regulation,8,1
R_x5Wbvksc6tIcvE5,before,identified_regulation,9,1
R_x5Wbvksc6tIcvE5,before,introjected_regulation,10,2
R_x5Wbvksc6tIcvE5,before,introjected_regulation,11,1
R_x5Wbvksc6tIcvE5,before,introjected_regulation,12,1
R_x5Wbvksc6tIcvE5,before,external_regulation,13,4
R_x5Wbvksc6tIcvE5,before,external_regulation,14,5
R_x5Wbvksc6tIcvE5,before,external_regulation,15,1
R_x5Wbvksc6tIcvE5,before,amotivation,16,1
R_x5Wbvksc6tIcvE5,before,amotivation,17,1
R_x5Wbvksc6tIcvE5,before,amotivation,18,1
R_x5Wbvksc6tIcvE5,during,instrinsic_motivation,1,NA
R_x5Wbvksc6tIcvE5,during,instrinsic_motivation,2,NA
R_x5Wbvksc6tIcvE5,during,instrinsic_motivation,3,NA
R_x5Wbvksc6tIcvE5,during,integrated_regulation,4,NA
R_x5Wbvksc6tIcvE5,during,integrated_regulation,5,NA
R_x5Wbvksc6tIcvE5,during,integrated_regulation,6,NA
R_x5Wbvksc6tIcvE5,during,identified_regulation,7,NA
R_x5Wbvksc6tIcvE5,during,identified_regulation,8,NA
R_x5Wbvksc6tIcvE5,during,identified_regulation,9,NA
R_x5Wbvksc6tIcvE5,during,introjected_regulation,10,NA
R_x5Wbvksc6tIcvE5,during,introjected_regulation,11,NA
R_x5Wbvksc6tIcvE5,during,introjected_regulation,12,NA
R_x5Wbvksc6tIcvE5,during,external_regulation,13,NA
R_x5Wbvksc6tIcvE5,during,external_regulation,14,NA
R_x5Wbvksc6tIcvE5,during,external_regulation,15,NA
R_x5Wbvksc6tIcvE5,during,amotivation,16,NA
R_x5Wbvksc6tIcvE5,during,amotivation,17,NA
R_x5Wbvksc6tIcvE5,during,amotivation,18,NA
R_2U30JqzB8uJ3URG,before,instrinsic_motivation,1,4
R_2U30JqzB8uJ3URG,before,instrinsic_motivation,2,3
R_2U30JqzB8uJ3URG,before,instrinsic_motivation,3,2
R_2U30JqzB8uJ3URG,before,integrated_regulation,4,1
R_2U30JqzB8uJ3URG,before,integrated_regulation,5,1
R_2U30JqzB8uJ3URG,before,integrated_regulation,6,1
R_2U30JqzB8uJ3URG,before,identified_regulation,7,1
R_2U30JqzB8uJ3URG,before,identified_regulation,8,1
R_2U30JqzB8uJ3URG,before,identified_regulation,9,2
R_2U30JqzB8uJ3URG,before,introjected_regulation,10,1
R_2U30JqzB8uJ3URG,before,introjected_regulation,11,1
R_2U30JqzB8uJ3URG,before,introjected_regulation,12,1
R_2U30JqzB8uJ3URG,before,external_regulation,13,4
R_2U30JqzB8uJ3URG,before,external_regulation,14,1
R_2U30JqzB8uJ3URG,before,external_regulation,15,4
R_2U30JqzB8uJ3URG,before,amotivation,16,1
R_2U30JqzB8uJ3URG,before,amotivation,17,1
R_2U30JqzB8uJ3URG,before,amotivation,18,2
R_2U30JqzB8uJ3URG,during,instrinsic_motivation,1,4
R_2U30JqzB8uJ3URG,during,instrinsic_motivation,2,1
R_2U30JqzB8uJ3URG,during,instrinsic_motivation,3,1
R_2U30JqzB8uJ3URG,during,integrated_regulation,4,1
R_2U30JqzB8uJ3URG,during,integrated_regulation,5,1
R_2U30JqzB8uJ3URG,during,integrated_regulation,6,1
R_2U30JqzB8uJ3URG,during,identified_regulation,7,1
R_2U30JqzB8uJ3URG,during,identified_regulation,8,1
R_2U30JqzB8uJ3URG,during,identified_regulation,9,1
R_2U30JqzB8uJ3URG,during,introjected_regulation,10,1
R_2U30JqzB8uJ3URG,during,introjected_regulation,11,1
R_2U30JqzB8uJ3URG,during,introjected_regulation,12,1
R_2U30JqzB8uJ3URG,during,external_regulation,13,4
R_2U30JqzB8uJ3URG,during,external_regulation,14,1
R_2U30JqzB8uJ3URG,during,external_regulation,15,4
R_2U30JqzB8uJ3URG,during,amotivation,16,1
R_2U30JqzB8uJ3URG,during,amotivation,17,1
R_2U30JqzB8uJ3URG,during,amotivation,18,2
R_3CPHuI39ahB49V3,before,instrinsic_motivation,1,3
R_3CPHuI39ahB49V3,before,instrinsic_motivation,2,1
R_3CPHuI39ahB49V3,before,instrinsic_motivation,3,1
R_3CPHuI39ahB49V3,before,integrated_regulation,4,1
R_3CPHuI39ahB49V3,before,integrated_regulation,5,1
R_3CPHuI39ahB49V3,before,integrated_regulation,6,1
R_3CPHuI39ahB49V3,before,identified_regulation,7,1
R_3CPHuI39ahB49V3,before,identified_regulation,8,1
R_3CPHuI39ahB49V3,before,identified_regulation,9,1
R_3CPHuI39ahB49V3,before,introjected_regulation,10,1
R_3CPHuI39ahB49V3,before,introjected_regulation,11,1
R_3CPHuI39ahB49V3,before,introjected_regulation,12,1
R_3CPHuI39ahB49V3,before,external_regulation,13,1
R_3CPHuI39ahB49V3,before,external_regulation,14,1
R_3CPHuI39ahB49V3,before,external_regulation,15,1
R_3CPHuI39ahB49V3,before,amotivation,16,1
R_3CPHuI39ahB49V3,before,amotivation,17,1
R_3CPHuI39ahB49V3,before,amotivation,18,2
R_3CPHuI39ahB49V3,during,instrinsic_motivation,1,1
R_3CPHuI39ahB49V3,during,instrinsic_motivation,2,1
R_3CPHuI39ahB49V3,during,instrinsic_motivation,3,1
R_3CPHuI39ahB49V3,during,integrated_regulation,4,1
R_3CPHuI39ahB49V3,during,integrated_regulation,5,1
R_3CPHuI39ahB49V3,during,integrated_regulation,6,1
R_3CPHuI39ahB49V3,during,identified_regulation,7,1
R_3CPHuI39ahB49V3,during,identified_regulation,8,1
R_3CPHuI39ahB49V3,during,identified_regulation,9,1
R_3CPHuI39ahB49V3,during,introjected_regulation,10,1
R_3CPHuI39ahB49V3,during,introjected_regulation,11,1
R_3CPHuI39ahB49V3,during,introjected_regulation,12,1
R_3CPHuI39ahB49V3,during,external_regulation,13,1
R_3CPHuI39ahB49V3,during,external_regulation,14,1
R_3CPHuI39ahB49V3,during,external_regulation,15,1
R_3CPHuI39ahB49V3,during,amotivation,16,1
R_3CPHuI39ahB49V3,during,amotivation,17,1
R_3CPHuI39ahB49V3,during,amotivation,18,2
R_pJC3uBxyJBR1a1z,before,instrinsic_motivation,1,6
R_pJC3uBxyJBR1a1z,before,instrinsic_motivation,2,6
R_pJC3uBxyJBR1a1z,before,instrinsic_motivation,3,3
R_pJC3uBxyJBR1a1z,before,integrated_regulation,4,6
R_pJC3uBxyJBR1a1z,before,integrated_regulation,5,2
R_pJC3uBxyJBR1a1z,before,integrated_regulation,6,4
R_pJC3uBxyJBR1a1z,before,identified_regulation,7,4
R_pJC3uBxyJBR1a1z,before,identified_regulation,8,3
R_pJC3uBxyJBR1a1z,before,identified_regulation,9,5
R_pJC3uBxyJBR1a1z,before,introjected_regulation,10,2
R_pJC3uBxyJBR1a1z,before,introjected_regulation,11,2
R_pJC3uBxyJBR1a1z,before,introjected_regulation,12,1
R_pJC3uBxyJBR1a1z,before,external_regulation,13,4
R_pJC3uBxyJBR1a1z,before,external_regulation,14,5
R_pJC3uBxyJBR1a1z,before,external_regulation,15,2
R_pJC3uBxyJBR1a1z,before,amotivation,16,1
R_pJC3uBxyJBR1a1z,before,amotivation,17,1
R_pJC3uBxyJBR1a1z,before,amotivation,18,1
R_pJC3uBxyJBR1a1z,during,instrinsic_motivation,1,5
R_pJC3uBxyJBR1a1z,during,instrinsic_motivation,2,5
R_pJC3uBxyJBR1a1z,during,instrinsic_motivation,3,3
R_pJC3uBxyJBR1a1z,during,integrated_regulation,4,3
R_pJC3uBxyJBR1a1z,during,integrated_regulation,5,2
R_pJC3uBxyJBR1a1z,during,integrated_regulation,6,4
R_pJC3uBxyJBR1a1z,during,identified_regulation,7,4
R_pJC3uBxyJBR1a1z,during,identified_regulation,8,4
R_pJC3uBxyJBR1a1z,during,identified_regulation,9,4
R_pJC3uBxyJBR1a1z,during,introjected_regulation,10,3
R_pJC3uBxyJBR1a1z,during,introjected_regulation,11,2
R_pJC3uBxyJBR1a1z,during,introjected_regulation,12,1
R_pJC3uBxyJBR1a1z,during,external_regulation,13,3
R_pJC3uBxyJBR1a1z,during,external_regulation,14,3
R_pJC3uBxyJBR1a1z,during,external_regulation,15,4
R_pJC3uBxyJBR1a1z,during,amotivation,16,1
R_pJC3uBxyJBR1a1z,during,amotivation,17,1
R_pJC3uBxyJBR1a1z,during,amotivation,18,1
R_1QDQVGgr43kczoS,before,instrinsic_motivation,1,3
R_1QDQVGgr43kczoS,before,instrinsic_motivation,2,5
R_1QDQVGgr43kczoS,before,instrinsic_motivation,3,3
R_1QDQVGgr43kczoS,before,integrated_regulation,4,2
R_1QDQVGgr43kczoS,before,integrated_regulation,5,1
R_1QDQVGgr43kczoS,before,integrated_regulation,6,1
R_1QDQVGgr43kczoS,before,identified_regulation,7,3
R_1QDQVGgr43kczoS,before,identified_regulation,8,5
R_1QDQVGgr43kczoS,before,identified_regulation,9,5
R_1QDQVGgr43kczoS,before,introjected_regulation,10,1
R_1QDQVGgr43kczoS,before,introjected_regulation,11,1
R_1QDQVGgr43kczoS,before,introjected_regulation,12,1
R_1QDQVGgr43kczoS,before,external_regulation,13,4
R_1QDQVGgr43kczoS,before,external_regulation,14,1
R_1QDQVGgr43kczoS,before,external_regulation,15,3
R_1QDQVGgr43kczoS,before,amotivation,16,1
R_1QDQVGgr43kczoS,before,amotivation,17,2
R_1QDQVGgr43kczoS,before,amotivation,18,1
R_1QDQVGgr43kczoS,during,instrinsic_motivation,1,4
R_1QDQVGgr43kczoS,during,instrinsic_motivation,2,5
R_1QDQVGgr43kczoS,during,instrinsic_motivation,3,2
R_1QDQVGgr43kczoS,during,integrated_regulation,4,2
R_1QDQVGgr43kczoS,during,integrated_regulation,5,1
R_1QDQVGgr43kczoS,during,integrated_regulation,6,1
R_1QDQVGgr43kczoS,during,identified_regulation,7,3
R_1QDQVGgr43kczoS,during,identified_regulation,8,4
R_1QDQVGgr43kczoS,during,identified_regulation,9,3
R_1QDQVGgr43kczoS,during,introjected_regulation,10,1
R_1QDQVGgr43kczoS,during,introjected_regulation,11,1
R_1QDQVGgr43kczoS,during,introjected_regulation,12,1
R_1QDQVGgr43kczoS,during,external_regulation,13,5
R_1QDQVGgr43kczoS,during,external_regulation,14,1
R_1QDQVGgr43kczoS,during,external_regulation,15,3
R_1QDQVGgr43kczoS,during,amotivation,16,1
R_1QDQVGgr43kczoS,during,amotivation,17,1
R_1QDQVGgr43kczoS,during,amotivation,18,1
R_9zzr3A5XBoHiHol,before,instrinsic_motivation,1,NA
R_9zzr3A5XBoHiHol,before,instrinsic_motivation,2,NA
R_9zzr3A5XBoHiHol,before,instrinsic_motivation,3,NA
R_9zzr3A5XBoHiHol,before,integrated_regulation,4,NA
R_9zzr3A5XBoHiHol,before,integrated_regulation,5,NA
R_9zzr3A5XBoHiHol,before,integrated_regulation,6,NA
R_9zzr3A5XBoHiHol,before,identified_regulation,7,NA
R_9zzr3A5XBoHiHol,before,identified_regulation,8,NA
R_9zzr3A5XBoHiHol,before,identified_regulation,9,NA
R_9zzr3A5XBoHiHol,before,introjected_regulation,10,NA
R_9zzr3A5XBoHiHol,before,introjected_regulation,11,NA
R_9zzr3A5XBoHiHol,before,introjected_regulation,12,NA
R_9zzr3A5XBoHiHol,before,external_regulation,13,NA
R_9zzr3A5XBoHiHol,before,external_regulation,14,NA
R_9zzr3A5XBoHiHol,before,external_regulation,15,NA
R_9zzr3A5XBoHiHol,before,amotivation,16,NA
R_9zzr3A5XBoHiHol,before,amotivation,17,NA
R_9zzr3A5XBoHiHol,before,amotivation,18,NA
R_9zzr3A5XBoHiHol,during,instrinsic_motivation,1,6
R_9zzr3A5XBoHiHol,during,instrinsic_motivation,2,3
R_9zzr3A5XBoHiHol,during,instrinsic_motivation,3,3
R_9zzr3A5XBoHiHol,during,integrated_regulation,4,2
R_9zzr3A5XBoHiHol,during,integrated_regulation,5,1
R_9zzr3A5XBoHiHol,during,integrated_regulation,6,1
R_9zzr3A5XBoHiHol,during,identified_regulation,7,1
R_9zzr3A5XBoHiHol,during,identified_regulation,8,1
R_9zzr3A5XBoHiHol,during,identified_regulation,9,3
R_9zzr3A5XBoHiHol,during,introjected_regulation,10,1
R_9zzr3A5XBoHiHol,during,introjected_regulation,11,1
R_9zzr3A5XBoHiHol,during,introjected_regulation,12,1
R_9zzr3A5XBoHiHol,during,external_regulation,13,1
R_9zzr3A5XBoHiHol,during,external_regulation,14,1
R_9zzr3A5XBoHiHol,during,external_regulation,15,1
R_9zzr3A5XBoHiHol,during,amotivation,16,1
R_9zzr3A5XBoHiHol,during,amotivation,17,1
R_9zzr3A5XBoHiHol,during,amotivation,18,1
R_3gSjiAkUHvZ1gGz,before,instrinsic_motivation,1,6
R_3gSjiAkUHvZ1gGz,before,instrinsic_motivation,2,5
R_3gSjiAkUHvZ1gGz,before,instrinsic_motivation,3,6
R_3gSjiAkUHvZ1gGz,before,integrated_regulation,4,3
R_3gSjiAkUHvZ1gGz,before,integrated_regulation,5,4
R_3gSjiAkUHvZ1gGz,before,integrated_regulation,6,2
R_3gSjiAkUHvZ1gGz,before,identified_regulation,7,1
R_3gSjiAkUHvZ1gGz,before,identified_regulation,8,1
R_3gSjiAkUHvZ1gGz,before,identified_regulation,9,3
R_3gSjiAkUHvZ1gGz,before,introjected_regulation,10,1
R_3gSjiAkUHvZ1gGz,before,introjected_regulation,11,1
R_3gSjiAkUHvZ1gGz,before,introjected_regulation,12,1
R_3gSjiAkUHvZ1gGz,before,external_regulation,13,4
R_3gSjiAkUHvZ1gGz,before,external_regulation,14,3
R_3gSjiAkUHvZ1gGz,before,external_regulation,15,4
R_3gSjiAkUHvZ1gGz,before,amotivation,16,1
R_3gSjiAkUHvZ1gGz,before,amotivation,17,1
R_3gSjiAkUHvZ1gGz,before,amotivation,18,1
R_3gSjiAkUHvZ1gGz,during,instrinsic_motivation,1,6
R_3gSjiAkUHvZ1gGz,during,instrinsic_motivation,2,6
R_3gSjiAkUHvZ1gGz,during,instrinsic_motivation,3,6
R_3gSjiAkUHvZ1gGz,during,integrated_regulation,4,3
R_3gSjiAkUHvZ1gGz,during,integrated_regulation,5,3
R_3gSjiAkUHvZ1gGz,during,integrated_regulation,6,3
R_3gSjiAkUHvZ1gGz,during,identified_regulation,7,4
R_3gSjiAkUHvZ1gGz,during,identified_regulation,8,4
R_3gSjiAkUHvZ1gGz,during,identified_regulation,9,4
R_3gSjiAkUHvZ1gGz,during,introjected_regulation,10,1
R_3gSjiAkUHvZ1gGz,during,introjected_regulation,11,1
R_3gSjiAkUHvZ1gGz,during,introjected_regulation,12,1
R_3gSjiAkUHvZ1gGz,during,external_regulation,13,4
R_3gSjiAkUHvZ1gGz,during,external_regulation,14,4
R_3gSjiAkUHvZ1gGz,during,external_regulation,15,4
R_3gSjiAkUHvZ1gGz,during,amotivation,16,1
R_3gSjiAkUHvZ1gGz,during,amotivation,17,1
R_3gSjiAkUHvZ1gGz,during,amotivation,18,1
R_b3Iy7fxUDsppxAJ,before,instrinsic_motivation,1,5
R_b3Iy7fxUDsppxAJ,before,instrinsic_motivation,2,6
R_b3Iy7fxUDsppxAJ,before,instrinsic_motivation,3,5
R_b3Iy7fxUDsppxAJ,before,integrated_regulation,4,5
R_b3Iy7fxUDsppxAJ,before,integrated_regulation,5,5
R_b3Iy7fxUDsppxAJ,before,integrated_regulation,6,5
R_b3Iy7fxUDsppxAJ,before,identified_regulation,7,6
R_b3Iy7fxUDsppxAJ,before,identified_regulation,8,6
R_b3Iy7fxUDsppxAJ,before,identified_regulation,9,6
R_b3Iy7fxUDsppxAJ,before,introjected_regulation,10,4
R_b3Iy7fxUDsppxAJ,before,introjected_regulation,11,2
R_b3Iy7fxUDsppxAJ,before,introjected_regulation,12,2
R_b3Iy7fxUDsppxAJ,before,external_regulation,13,4
R_b3Iy7fxUDsppxAJ,before,external_regulation,14,4
R_b3Iy7fxUDsppxAJ,before,external_regulation,15,6
R_b3Iy7fxUDsppxAJ,before,amotivation,16,1
R_b3Iy7fxUDsppxAJ,before,amotivation,17,1
R_b3Iy7fxUDsppxAJ,before,amotivation,18,1
R_b3Iy7fxUDsppxAJ,during,instrinsic_motivation,1,6
R_b3Iy7fxUDsppxAJ,during,instrinsic_motivation,2,6
R_b3Iy7fxUDsppxAJ,during,instrinsic_motivation,3,6
R_b3Iy7fxUDsppxAJ,during,integrated_regulation,4,5
R_b3Iy7fxUDsppxAJ,during,integrated_regulation,5,6
R_b3Iy7fxUDsppxAJ,during,integrated_regulation,6,5
R_b3Iy7fxUDsppxAJ,during,identified_regulation,7,5
R_b3Iy7fxUDsppxAJ,during,identified_regulation,8,4
R_b3Iy7fxUDsppxAJ,during,identified_regulation,9,5
R_b3Iy7fxUDsppxAJ,during,introjected_regulation,10,4
R_b3Iy7fxUDsppxAJ,during,introjected_regulation,11,2
R_b3Iy7fxUDsppxAJ,during,introjected_regulation,12,2
R_b3Iy7fxUDsppxAJ,during,external_regulation,13,6
R_b3Iy7fxUDsppxAJ,during,external_regulation,14,6
R_b3Iy7fxUDsppxAJ,during,external_regulation,15,6
R_b3Iy7fxUDsppxAJ,during,amotivation,16,1
R_b3Iy7fxUDsppxAJ,during,amotivation,17,1
R_b3Iy7fxUDsppxAJ,during,amotivation,18,1
R_2qEHaRpK9wttPrJ,before,instrinsic_motivation,1,4
R_2qEHaRpK9wttPrJ,before,instrinsic_motivation,2,4
R_2qEHaRpK9wttPrJ,before,instrinsic_motivation,3,3
R_2qEHaRpK9wttPrJ,before,integrated_regulation,4,2
R_2qEHaRpK9wttPrJ,before,integrated_regulation,5,3
R_2qEHaRpK9wttPrJ,before,integrated_regulation,6,3
R_2qEHaRpK9wttPrJ,before,identified_regulation,7,1
R_2qEHaRpK9wttPrJ,before,identified_regulation,8,1
R_2qEHaRpK9wttPrJ,before,identified_regulation,9,4
R_2qEHaRpK9wttPrJ,before,introjected_regulation,10,1
R_2qEHaRpK9wttPrJ,before,introjected_regulation,11,1
R_2qEHaRpK9wttPrJ,before,introjected_regulation,12,1
R_2qEHaRpK9wttPrJ,before,external_regulation,13,2
R_2qEHaRpK9wttPrJ,before,external_regulation,14,1
