response_id,lockdown_period,subscale,item,score
R_12JyJmQfO8sTgUl,before,loneliness,3,3
R_12JyJmQfO8sTgUl,during,loneliness,1,2
R_12JyJmQfO8sTgUl,during,loneliness,2,3
R_12JyJmQfO8sTgUl,during,loneliness,3,3
R_2Xiozx8q35QPmPN,before,loneliness,1,2
R_2Xiozx8q35QPmPN,before,loneliness,2,3
R_2Xiozx8q35QPmPN,before,loneliness,3,3
R_2Xiozx8q35QPmPN,during,loneliness,1,2
R_2Xiozx8q35QPmPN,during,loneliness,2,3
R_2Xiozx8q35QPmPN,during,loneliness,3,3
R_x5Wbvksc6tIcvE5,before,loneliness,1,1
R_x5Wbvksc6tIcvE5,before,loneliness,2,2
R_x5Wbvksc6tIcvE5,before,loneliness,3,2
R_x5Wbvksc6tIcvE5,during,loneliness,1,1
R_x5Wbvksc6tIcvE5,during,loneliness,2,1
R_x5Wbvksc6tIcvE5,during,loneliness,3,2
R_2U30JqzB8uJ3URG,before,loneliness,1,2
R_2U30JqzB8uJ3URG,before,loneliness,2,2
R_2U30JqzB8uJ3URG,before,loneliness,3,2
R_2U30JqzB8uJ3URG,during,loneliness,1,3
R_2U30JqzB8uJ3URG,during,loneliness,2,2
R_2U30JqzB8uJ3URG,during,loneliness,3,2
R_3CPHuI39ahB49V3,before,loneliness,1,1
R_3CPHuI39ahB49V3,before,loneliness,2,1
R_3CPHuI39ahB49V3,before,loneliness,3,1
R_3CPHuI39ahB49V3,during,loneliness,1,1
R_3CPHuI39ahB49V3,during,loneliness,2,1
R_3CPHuI39ahB49V3,during,loneliness,3,1
R_pJC3uBxyJBR1a1z,before,loneliness,1,2
R_pJC3uBxyJBR1a1z,before,loneliness,2,2
R_pJC3uBxyJBR1a1z,before,loneliness,3,2
R_pJC3uBxyJBR1a1z,during,loneliness,1,2
R_pJC3uBxyJBR1a1z,during,loneliness,2,2
R_pJC3uBxyJBR1a1z,during,loneliness,3,2
R_1QDQVGgr43kczoS,before,loneliness,1,1
R_1QDQVGgr43kczoS,before,loneliness,2,2
R_1QDQVGgr43kczoS,before,loneliness,3,3
R_1QDQVGgr43kczoS,during,loneliness,1,1
R_1QDQVGgr43kczoS,during,loneliness,2,3
R_1QDQVGgr43kczoS,during,loneliness,3,3
R_9zzr3A5XBoHiHol,before,loneliness,1,3
R_9zzr3A5XBoHiHol,before,loneliness,2,3
R_9zzr3A5XBoHiHol,before,loneliness,3,3
R_9zzr3A5XBoHiHol,during,loneliness,1,3
R_9zzr3A5XBoHiHol,during,loneliness,2,3
R_9zzr3A5XBoHiHol,during,loneliness,3,3
R_3gSjiAkUHvZ1gGz,before,loneliness,1,2
R_3gSjiAkUHvZ1gGz,before,loneliness,2,2
R_3gSjiAkUHvZ1gGz,before,loneliness,3,2
R_3gSjiAkUHvZ1gGz,during,loneliness,1,2
R_3gSjiAkUHvZ1gGz,during,loneliness,2,2
R_3gSjiAkUHvZ1gGz,during,loneliness,3,2
R_b3Iy7fxUDsppxAJ,before,loneliness,1,2
R_b3Iy7fxUDsppxAJ,before,loneliness,2,2
R_b3Iy7fxUDsppxAJ,before,loneliness,3,2
R_b3Iy7fxUDsppxAJ,during,loneliness,1,2
R_b3Iy7fxUDsppxAJ,during,loneliness,2,2
R_b3Iy7fxUDsppxAJ,during,loneliness,3,2
R_2qEHaRpK9wttPrJ,before,loneliness,1,2
R_2qEHaRpK9wttPrJ,before,loneliness,2,1
R_2qEHaRpK9wttPrJ,before,loneliness,3,1
R_2qEHaRpK9wttPrJ,during,loneliness,1,2
R_2qEHaRpK9wttPrJ,during,loneliness,2,2
R_2qEHaRpK9wttPrJ,during,loneliness,3,2
R_2zVbcDhM4AXPsZT,before,loneliness,1,2
R_2zVbcDhM4AXPsZT,before,loneliness,2,2
R_2zVbcDhM4AXPsZT,before,loneliness,3,2
R_2zVbcDhM4AXPsZT,during,loneliness,1,2
R_2zVbcDhM4AXPsZT,during,loneliness,2,2
R_2zVbcDhM4AXPsZT,during,loneliness,3,2
R_3PcoH72zwQSCOj0,before,loneliness,1,2
R_3PcoH72zwQSCOj0,before,loneliness,2,1
R_3PcoH72zwQSCOj0,before,loneliness,3,2
R_3PcoH72zwQSCOj0,during,loneliness,1,2
R_3PcoH72zwQSCOj0,during,loneliness,2,1
R_3PcoH72zwQSCOj0,during,loneliness,3,2
R_1IWvRT0mkoPQqkR,before,loneliness,1,3
R_1IWvRT0mkoPQqkR,before,loneliness,2,3
R_1IWvRT0mkoPQqkR,before,loneliness,3,3
R_1IWvRT0mkoPQqkR,during,loneliness,1,3
R_1IWvRT0mkoPQqkR,during,loneliness,2,2
R_1IWvRT0mkoPQqkR,during,loneliness,3,3
R_0PSG9nkpvJ2cBah,before,loneliness,1,2
R_0PSG9nkpvJ2cBah,before,loneliness,2,3
R_0PSG9nkpvJ2cBah,before,loneliness,3,2
R_0PSG9nkpvJ2cBah,during,loneliness,1,3
R_0PSG9nkpvJ2cBah,during,loneliness,2,3
R_0PSG9nkpvJ2cBah,during,loneliness,3,3
R_3EbVJrxApyyyxvF,before,loneliness,1,2
R_3EbVJrxApyyyxvF,before,loneliness,2,2
R_3EbVJrxApyyyxvF,before,loneliness,3,3
R_3EbVJrxApyyyxvF,during,loneliness,1,2
R_3EbVJrxApyyyxvF,during,loneliness,2,2
R_3EbVJrxApyyyxvF,during,loneliness,3,3
R_3P6tAdx0tJOoBY2,before,loneliness,1,3
R_3P6tAdx0tJOoBY2,before,loneliness,2,2
R_3P6tAdx0tJOoBY2,before,loneliness,3,2
R_3P6tAdx0tJOoBY2,during,loneliness,1,3
R_3P6tAdx0tJOoBY2,during,loneliness,2,2
R_3P6tAdx0tJOoBY2,during,loneliness,3,3
R_1KcXIYg2VO1BoxX,before,loneliness,1,1
R_1KcXIYg2VO1BoxX,before,loneliness,2,1
R_1KcXIYg2VO1BoxX,before,loneliness,3,1
R_1KcXIYg2VO1BoxX,during,loneliness,1,1
R_1KcXIYg2VO1BoxX,during,loneliness,2,1
R_1KcXIYg2VO1BoxX,during,loneliness,3,1
R_1LOoKq6ur4rIe2k,before,loneliness,1,1
R_1LOoKq6ur4rIe2k,before,loneliness,2,1
R_1LOoKq6ur4rIe2k,before,loneliness,3,1
R_1LOoKq6ur4rIe2k,during,loneliness,1,1
R_1LOoKq6ur4rIe2k,during,loneliness,2,1
R_1LOoKq6ur4rIe2k,during,loneliness,3,1
R_Q4TbigA0CMUCMAF,before,loneliness,1,1
R_Q4TbigA0CMUCMAF,before,loneliness,2,1
R_Q4TbigA0CMUCMAF,before,loneliness,3,3
R_Q4TbigA0CMUCMAF,during,loneliness,1,2
R_Q4TbigA0CMUCMAF,during,loneliness,2,2
R_Q4TbigA0CMUCMAF,during,loneliness,3,2
R_2tmo57HEtiFMvam,before,loneliness,1,1
R_2tmo57HEtiFMvam,before,loneliness,2,1
R_2tmo57HEtiFMvam,before,loneliness,3,1
R_2tmo57HEtiFMvam,during,loneliness,1,1
R_2tmo57HEtiFMvam,during,loneliness,2,2
R_2tmo57HEtiFMvam,during,loneliness,3,1
R_efceETmT2E2TBXH,before,loneliness,1,2
R_efceETmT2E2TBXH,before,loneliness,2,1
R_efceETmT2E2TBXH,before,loneliness,3,2
R_efceETmT2E2TBXH,during,loneliness,1,1
R_efceETmT2E2TBXH,during,loneliness,2,1
R_efceETmT2E2TBXH,during,loneliness,3,2
R_2f7DrkD8sE89X7v,before,loneliness,1,1
R_2f7DrkD8sE89X7v,before,loneliness,2,2
R_2f7DrkD8sE89X7v,before,loneliness,3,2
R_2f7DrkD8sE89X7v,during,loneliness,1,2
R_2f7DrkD8sE89X7v,during,loneliness,2,2
R_2f7DrkD8sE89X7v,during,loneliness,3,2
R_3isVf81cZgHhWye,before,loneliness,1,2
R_3isVf81cZgHhWye,before,loneliness,2,2
R_3isVf81cZgHhWye,before,loneliness,3,2
R_3isVf81cZgHhWye,during,loneliness,1,2
R_3isVf81cZgHhWye,during,loneliness,2,2
R_3isVf81cZgHhWye,during,loneliness,3,2
R_3fxYkqCxaavMK2C,before,loneliness,1,1
R_3fxYkqCxaavMK2C,before,loneliness,2,1
R_3fxYkqCxaavMK2C,before,loneliness,3,2
R_3fxYkqCxaavMK2C,during,loneliness,1,1
R_3fxYkqCxaavMK2C,during,loneliness,2,1
R_3fxYkqCxaavMK2C,during,loneliness,3,2
R_2WMfTALD7U10gRI,before,loneliness,1,1
R_2WMfTALD7U10gRI,before,loneliness,2,2
R_2WMfTALD7U10gRI,before,loneliness,3,2
R_2WMfTALD7U10gRI,during,loneliness,1,1
R_2WMfTALD7U10gRI,during,loneliness,2,2
R_2WMfTALD7U10gRI,during,loneliness,3,2
R_1FFzNzuAi8fWUl4,before,loneliness,1,2
R_1FFzNzuAi8fWUl4,before,loneliness,2,1
R_1FFzNzuAi8fWUl4,before,loneliness,3,2
R_1FFzNzuAi8fWUl4,during,loneliness,1,1
R_1FFzNzuAi8fWUl4,during,loneliness,2,2
R_1FFzNzuAi8fWUl4,during,loneliness,3,2
R_3iw1b49YIXMCguO,before,loneliness,1,1
R_3iw1b49YIXMCguO,before,loneliness,2,1
R_3iw1b49YIXMCguO,before,loneliness,3,1
R_3iw1b49YIXMCguO,during,loneliness,1,1
R_3iw1b49YIXMCguO,during,loneliness,2,1
R_3iw1b49YIXMCguO,during,loneliness,3,1
R_1hVTVxhlItv93am,before,loneliness,1,2
R_1hVTVxhlItv93am,before,loneliness,2,3
R_1hVTVxhlItv93am,before,loneliness,3,3
R_1hVTVxhlItv93am,during,loneliness,1,2
R_1hVTVxhlItv93am,during,loneliness,2,3
R_1hVTVxhlItv93am,during,loneliness,3,2
R_21EuXEwnMl0yxTK,before,loneliness,1,2
R_21EuXEwnMl0yxTK,before,loneliness,2,3
R_21EuXEwnMl0yxTK,before,loneliness,3,3
R_21EuXEwnMl0yxTK,during,loneliness,1,2
R_21EuXEwnMl0yxTK,during,loneliness,2,3
R_21EuXEwnMl0yxTK,during,loneliness,3,3
R_2dEoEx60XXDHIIc,before,loneliness,1,3
R_2dEoEx60XXDHIIc,before,loneliness,2,3
R_2dEoEx60XXDHIIc,before,loneliness,3,2
R_2dEoEx60XXDHIIc,during,loneliness,1,3
R_2dEoEx60XXDHIIc,during,loneliness,2,3
R_2dEoEx60XXDHIIc,during,loneliness,3,2
R_3m96s3870QvAUkz,before,loneliness,1,1
R_3m96s3870QvAUkz,before,loneliness,2,1
R_3m96s3870QvAUkz,before,loneliness,3,2
R_3m96s3870QvAUkz,during,loneliness,1,1
R_3m96s3870QvAUkz,during,loneliness,2,1
R_3m96s3870QvAUkz,during,loneliness,3,2
R_1OZgGesjhXXAzby,before,loneliness,1,1
R_1OZgGesjhXXAzby,before,loneliness,2,1
R_1OZgGesjhXXAzby,before,loneliness,3,2
R_1OZgGesjhXXAzby,during,loneliness,1,1
R_1OZgGesjhXXAzby,during,loneliness,2,2
R_1OZgGesjhXXAzby,during,loneliness,3,2
R_1q261O0L8N3K286,before,loneliness,1,1
R_1q261O0L8N3K286,before,loneliness,2,1
R_1q261O0L8N3K286,before,loneliness,3,1
R_1q261O0L8N3K286,during,loneliness,1,1
R_1q261O0L8N3K286,during,loneliness,2,1
R_1q261O0L8N3K286,during,loneliness,3,1
R_1GwdHSgm3odLvzg,before,loneliness,1,3
R_1GwdHSgm3odLvzg,before,loneliness,2,3
R_1GwdHSgm3odLvzg,before,loneliness,3,2
R_1GwdHSgm3odLvzg,during,loneliness,1,3
R_1GwdHSgm3odLvzg,during,loneliness,2,3
R_1GwdHSgm3odLvzg,during,loneliness,3,3
R_3PcqPxFcGNpruMf,before,loneliness,1,2
R_3PcqPxFcGNpruMf,before,loneliness,2,2
R_3PcqPxFcGNpruMf,before,loneliness,3,2
R_3PcqPxFcGNpruMf,during,loneliness,1,1
R_3PcqPxFcGNpruMf,during,loneliness,2,1
R_3PcqPxFcGNpruMf,during,loneliness,3,1
R_3pmQxy0TjRvKfQq,before,loneliness,1,2
R_3pmQxy0TjRvKfQq,before,loneliness,2,2
R_3pmQxy0TjRvKfQq,before,loneliness,3,2
R_3pmQxy0TjRvKfQq,during,loneliness,1,2
R_3pmQxy0TjRvKfQq,during,loneliness,2,1
R_3pmQxy0TjRvKfQq,during,loneliness,3,1
R_3hh98EI7vZruSPW,before,loneliness,1,1
R_3hh98EI7vZruSPW,before,loneliness,2,1
R_3hh98EI7vZruSPW,before,loneliness,3,1
R_3hh98EI7vZruSPW,during,loneliness,1,1
R_3hh98EI7vZruSPW,during,loneliness,2,1
R_3hh98EI7vZruSPW,during,loneliness,3,2
R_2CPzQnu9xzkVMwO,before,loneliness,1,1
R_2CPzQnu9xzkVMwO,before,loneliness,2,2
R_2CPzQnu9xzkVMwO,before,loneliness,3,3
R_2CPzQnu9xzkVMwO,during,loneliness,1,1
R_2CPzQnu9xzkVMwO,during,loneliness,2,3
R_2CPzQnu9xzkVMwO,during,loneliness,3,2
R_1Qza6Mn31sTJeYL,before,loneliness,1,2
R_1Qza6Mn31sTJeYL,before,loneliness,2,1
R_1Qza6Mn31sTJeYL,before,loneliness,3,1
R_1Qza6Mn31sTJeYL,during,loneliness,1,2
R_1Qza6Mn31sTJeYL,during,loneliness,2,2
R_1Qza6Mn31sTJeYL,during,loneliness,3,2
R_1ffI8lqVrhKTZ7E,before,loneliness,1,1
R_1ffI8lqVrhKTZ7E,before,loneliness,2,1
R_1ffI8lqVrhKTZ7E,before,loneliness,3,2
R_1ffI8lqVrhKTZ7E,during,loneliness,1,1
R_1ffI8lqVrhKTZ7E,during,loneliness,2,1
R_1ffI8lqVrhKTZ7E,during,loneliness,3,2
R_1jiU18Tkb0T0XV3,before,loneliness,1,2
R_1jiU18Tkb0T0XV3,before,loneliness,2,1
R_1jiU18Tkb0T0XV3,before,loneliness,3,2
R_1jiU18Tkb0T0XV3,during,loneliness,1,2
R_1jiU18Tkb0T0XV3,during,loneliness,2,1
R_1jiU18Tkb0T0XV3,during,loneliness,3,2
R_3siyKpiPmQRcuE2,before,loneliness,1,1
R_3siyKpiPmQRcuE2,before,loneliness,2,1
R_3siyKpiPmQRcuE2,before,loneliness,3,1
R_3siyKpiPmQRcuE2,during,loneliness,1,1
R_3siyKpiPmQRcuE2,during,loneliness,2,1
R_3siyKpiPmQRcuE2,during,loneliness,3,1
R_1meXA4TrxC5Vg18,before,loneliness,1,2
R_1meXA4TrxC5Vg18,before,loneliness,2,2
R_1meXA4TrxC5Vg18,before,loneliness,3,2
R_1meXA4TrxC5Vg18,during,loneliness,1,2
R_1meXA4TrxC5Vg18,during,loneliness,2,3
R_1meXA4TrxC5Vg18,during,loneliness,3,3
R_3KHiukMNRuxucCu,before,loneliness,1,1
R_3KHiukMNRuxucCu,before,loneliness,2,2
R_3KHiukMNRuxucCu,before,loneliness,3,1
R_3KHiukMNRuxucCu,during,loneliness,1,1
R_3KHiukMNRuxucCu,during,loneliness,2,2
R_3KHiukMNRuxucCu,during,loneliness,3,2
R_1i5qKh6GOnE0oJ3,before,loneliness,1,2
R_1i5qKh6GOnE0oJ3,before,loneliness,2,2
R_1i5qKh6GOnE0oJ3,before,loneliness,3,2
R_1i5qKh6GOnE0oJ3,during,loneliness,1,3
R_1i5qKh6GOnE0oJ3,during,loneliness,2,2
R_1i5qKh6GOnE0oJ3,during,loneliness,3,2
R_330XwyrcBDhgBbG,before,loneliness,1,1
R_330XwyrcBDhgBbG,before,loneliness,2,2
R_330XwyrcBDhgBbG,before,loneliness,3,1
R_330XwyrcBDhgBbG,during,loneliness,1,1
R_330XwyrcBDhgBbG,during,loneliness,2,2
R_330XwyrcBDhgBbG,during,loneliness,3,1
R_3gZQ1C8SCyoh4Yc,before,loneliness,1,2
R_3gZQ1C8SCyoh4Yc,before,loneliness,2,2
R_3gZQ1C8SCyoh4Yc,before,loneliness,3,1
R_3gZQ1C8SCyoh4Yc,during,loneliness,1,3
R_3gZQ1C8SCyoh4Yc,during,loneliness,2,2
R_3gZQ1C8SCyoh4Yc,during,loneliness,3,3
R_2uNXceKKzdWqUIT,before,loneliness,1,1
R_2uNXceKKzdWqUIT,before,loneliness,2,1
R_2uNXceKKzdWqUIT,before,loneliness,3,2
R_2uNXceKKzdWqUIT,during,loneliness,1,1
R_2uNXceKKzdWqUIT,during,loneliness,2,1
R_2uNXceKKzdWqUIT,during,loneliness,3,3
R_SSMMEEODX9uDbLr,before,loneliness,1,3
R_SSMMEEODX9uDbLr,before,loneliness,2,3
R_SSMMEEODX9uDbLr,before,loneliness,3,2
R_SSMMEEODX9uDbLr,during,loneliness,1,2
R_SSMMEEODX9uDbLr,during,loneliness,2,2
R_SSMMEEODX9uDbLr,during,loneliness,3,2
R_2VgXBPQ7UiiIILW,before,loneliness,1,2
R_2VgXBPQ7UiiIILW,before,loneliness,2,2
R_2VgXBPQ7UiiIILW,before,loneliness,3,2
R_2VgXBPQ7UiiIILW,during,loneliness,1,2
R_2VgXBPQ7UiiIILW,during,loneliness,2,2
R_2VgXBPQ7UiiIILW,during,loneliness,3,2
R_2U4rKifkmjVyf6B,before,loneliness,1,2
R_2U4rKifkmjVyf6B,before,loneliness,2,1
R_2U4rKifkmjVyf6B,before,loneliness,3,1
R_2U4rKifkmjVyf6B,during,loneliness,1,2
R_2U4rKifkmjVyf6B,during,loneliness,2,2
R_2U4rKifkmjVyf6B,during,loneliness,3,2
R_2v8uF7yPoq01u0w,before,loneliness,1,1
R_2v8uF7yPoq01u0w,before,loneliness,2,2
R_2v8uF7yPoq01u0w,before,loneliness,3,3
R_2v8uF7yPoq01u0w,during,loneliness,1,1
R_2v8uF7yPoq01u0w,during,loneliness,2,2
R_2v8uF7yPoq01u0w,during,loneliness,3,3
R_1H0rge5nxLFRo3v,before,loneliness,1,2
R_1H0rge5nxLFRo3v,before,loneliness,2,2
R_1H0rge5nxLFRo3v,before,loneliness,3,3
R_1H0rge5nxLFRo3v,during,loneliness,1,2
R_1H0rge5nxLFRo3v,during,loneliness,2,2
R_1H0rge5nxLFRo3v,during,loneliness,3,3
R_rqkHtlJzlFPbYgF,before,loneliness,1,2
R_rqkHtlJzlFPbYgF,before,loneliness,2,2
R_rqkHtlJzlFPbYgF,before,loneliness,3,2
R_rqkHtlJzlFPbYgF,during,loneliness,1,2
R_rqkHtlJzlFPbYgF,during,loneliness,2,2
R_rqkHtlJzlFPbYgF,during,loneliness,3,1
R_xAymUDRf13ewvE5,before,loneliness,1,1
R_xAymUDRf13ewvE5,before,loneliness,2,1
R_xAymUDRf13ewvE5,before,loneliness,3,1
R_xAymUDRf13ewvE5,during,loneliness,1,2
R_xAymUDRf13ewvE5,during,loneliness,2,2
R_xAymUDRf13ewvE5,during,loneliness,3,2
R_23W8Gu6uSBy5aEM,before,loneliness,1,1
R_23W8Gu6uSBy5aEM,before,loneliness,2,2
R_23W8Gu6uSBy5aEM,before,loneliness,3,1
R_23W8Gu6uSBy5aEM,during,loneliness,1,2
R_23W8Gu6uSBy5aEM,during,loneliness,2,2
R_23W8Gu6uSBy5aEM,during,loneliness,3,2
R_2zMWZPoTl4gnah2,before,loneliness,1,2
R_2zMWZPoTl4gnah2,before,loneliness,2,1
R_2zMWZPoTl4gnah2,before,loneliness,3,2
R_2zMWZPoTl4gnah2,during,loneliness,1,2
R_2zMWZPoTl4gnah2,during,loneliness,2,1
R_2zMWZPoTl4gnah2,during,loneliness,3,2
R_325eUWTIGcn1611,before,loneliness,1,2
R_325eUWTIGcn1611,before,loneliness,2,1
R_325eUWTIGcn1611,before,loneliness,3,3
R_325eUWTIGcn1611,during,loneliness,1,2
R_325eUWTIGcn1611,during,loneliness,2,2
R_325eUWTIGcn1611,during,loneliness,3,2
R_3j2oWZoAEr1njjz,before,loneliness,1,1
R_3j2oWZoAEr1njjz,before,loneliness,2,3
R_3j2oWZoAEr1njjz,before,loneliness,3,3
R_3j2oWZoAEr1njjz,during,loneliness,1,1
R_3j2oWZoAEr1njjz,during,loneliness,2,2
R_3j2oWZoAEr1njjz,during,loneliness,3,2
R_TemVHsV6Me3tByp,before,loneliness,1,3
R_TemVHsV6Me3tByp,before,loneliness,2,3
R_TemVHsV6Me3tByp,before,loneliness,3,3
R_TemVHsV6Me3tByp,during,loneliness,1,3
R_TemVHsV6Me3tByp,during,loneliness,2,2
R_TemVHsV6Me3tByp,during,loneliness,3,3
