effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,-1.461571251892,1.5070438173571534,-4.44776175,1.4684532499999992,1.0002602332032864,7251,5232
fixed,total_hours_played_during,0.06345706693411375,0.03865566903352612,-0.011026602499999993,0.14018089999999997,1.000411869955949,6958,5322
