effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.04139606345775,0.34433372438755955,-0.637176875,0.7059211749999998,1.000342302836107,8036,5935
fixed,total_hours_played_during,0.0056038148305475,0.008577473782934534,-0.011124499999999999,0.022808627499999998,1.0011021091420764,7861,5309
