effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,-1.342576268486875,1.1582616928826162,-3.6350669999999994,0.9768400999999993,1.0003662609468276,7380,5598
fixed,total_hours_played_during,0.0452510713982365,0.028873907327169542,-0.0126534975,0.1020128,1.0005297589071154,7053,5341
