effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,-0.0091411910414,0.6621909618395124,-1.31213325,1.2641237499999989,1.0005221839370346,7440,5419
fixed,hours_diff,0.0202070794484,0.03998096101033853,-0.05753549249999999,0.09985369999999999,1.0003121954639245,7871,5292
