effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.3356188644345,0.7979187015388796,-1.2238959999999992,1.9149792499999987,1.0005393484032774,7542,5061
fixed,hours_diff,0.02375136355948875,0.0515047202833147,-0.07747583499999999,0.12653249999999996,1.0007260159686187,7523,5079
