effect,term,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
fixed,Intercept,0.5648456330706813,0.5375582247832246,-0.47710125,1.6186289999999999,1.0005514402607614,7770,5805
fixed,hours_diff,-0.01930603697273875,0.03232165289460212,-0.0825421325,0.04517730749999997,1.000797324540312,6944,5482
