Parameter,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept[1],0.0011761675189642545,0.00143748851669501,5.702006858293762e-5,0.0050683551597284484
b_Intercept[2],0.0032792144201800174,0.003365003320282508,2.665919426631528e-4,0.012231409610956995
b_Intercept[3],0.006557169268161546,0.005949518811917533,6.841335796446497e-4,0.02232918612450152
b_Intercept[4],0.01727471106561848,0.01359303824199396,0.002488285431190671,0.052296289144559575
b_Intercept[5],0.025112998484713715,0.01845789138324091,0.004065402854926014,0.0728113784694068
b_Intercept[6],0.08236970723778327,0.04700871479735085,0.01967816083438187,0.1975782714596216
b_Intercept[7],0.21569611747047418,0.09237218813460688,0.07270662484303342,0.42448669735054634
b_Intercept[8],0.3204732374300278,0.11380289706923898,0.12448205231095064,0.5654103256139965
b_Intercept[9],0.48684715483653096,0.12845098676500186,0.2402725688473306,0.7373317310516077
b_Intercept[10],0.5751290408435874,0.1256600873400551,0.3167462179898893,0.8049465883116955
b_Intercept[11],0.6996800031399697,0.11094995516979049,0.45163654594295444,0.884973101523284
b_Intercept[12],0.8526988834537129,0.07193361730288539,0.6818902885664724,0.9553155862283385
b_Intercept[13],0.8995088786854201,0.05398215636060782,0.764562536074736,0.9718862713988836
b_Intercept[14],0.9463603071346702,0.032423096599002214,0.8662311785412096,0.9880660909050314
b_Intercept[15],0.9656099074133163,0.022666794615753074,0.9061322593574235,0.9932636940686197
b_Intercept[16],0.9922861153908018,0.007030586968501336,0.973128593960072,0.9991702149199684
b_Intercept[17],0.9966586497926961,0.0035530535171152014,0.986924440143111,0.9997399459955183
b_Intercept[18],0.9985528155303094,0.0018446867652429585,0.9937167461390342,0.9999377169159812
b_Intercept[19],0.9994820382221951,8.356161928636799e-4,0.9972965372143795,0.9999897981877102
b_Intercept[20],0.999854450011475,3.106767344275071e-4,0.9991004317976377,0.9999988865431273
b_lockdown_period1,-0.0022965067225625,0.1750683069652704,-0.34802415000000003,0.34621944999999976
b_total_hours_played_s,-0.1281475052975,0.3533996687625112,-0.822249175,0.5737530249999998
b_lockdown_period1:total_hours_played_s,0.237348672999,0.18936816721553895,-0.13766749999999997,0.6128744999999998
